,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas
,'398791066775605248',1383885374.0,MJDiaz21,"Oh Yolanda! Inaalay namin sayo si Napoles, tumigil ka lang!",tl,14.569870000000002,121.00158,"Bacolod City, Philippines",28800.0,Beijing,,"['yolanda', 'inaalay', 'namin', 'sayo', 'napoles', 'tumigil', 'lang']"
,'398791402538024962',1383885454.0,darylbaes,@nathan_yell mayaman din ang bir at ang napoles #iinovokemyright,tl,14.58924129,120.99301126,Mahal Kong Maynila,-28800.0,Pacific Time (US & Canada),,"['mayaman', 'din', 'ang', 'bir', 'ang', 'napole', 'iinovokemyright']"
,'398791744403156992',1383885535.0,infiniLiyaah,@hindiakosipedro: Blue nga naman kasi talaga. Hindi naman yan katulad ni Napoles hehe. #Honesto,tl,14.44485423,120.92905103,banda rito.,-32400.0,Alaska,,"['blue', 'nga', 'naman', 'kasi', 'talaga', 'hindi', 'naman', 'yan', 'katulad', 'napoles', 'hehe', 'honesto']"
,'398793114779152385',1383885862.0,rmbola,"BTS of what was an eventful Nov. 7, 2013. #Napoles #SenateOfThePhilippines #PDAFProbe @ Senate of the http://t.co/2ivwDcHBcw",en,14.54633936,120.98340579,1432N 12109E,28800.0,Taipei,,"['bts', 'eventful', 'nov.', 'napole', 'senateofthephilippine', 'pdafprobe', 'senate']"
,'398793483760050176',1383885950.0,swaggerhereJM,Yolanda pag umalis ka ng PAR siguraduhin mong isasama mo si Napoles nakoo!,tl,14.473064800000001,121.1897533,"Calumpang,Binangonan,Rizal",28800.0,Beijing,,"['yolanda', 'pag', 'umalis', 'par', 'siguraduhin', 'mong', 'isasama', 'napoles', 'nakoo']"
,'398793617533202432',1383885982.0,iameveallen,@MgaPatama: HAHAHAHAHAHAHA :D http://t.co/15wfFZjvvK gago talaga to si Napoles kung makatawa,tl,14.56272893,121.00466412,"Legazpi City, Philippines",-32400.0,Alaska,,"['hahahahahahaha', 'gago', 'talaga', 'napoles', 'kung', 'makatawa']"
,'398793931124514816',1383886057.0,jeanoropesa,"""@rapplerdotcom: Miriam to Napoles: Tell all before senators kill you http://t.co/qUl6NtXuVQ""",en,14.607879999999998,121.10686000000001,,-25200.0,Arizona,,"['miriam', 'napoles', 'tell', 'senator', 'kill']"
,'398794587407282177',1383886213.0,ohshizitskim,Yolanda kunin mo na si Napoles. Mayaman yan!,tl,14.295655100000001,121.1027301,Santa Rosa Laguna,28800.0,Beijing,,"['yolanda', 'kunin', 'napoles', 'mayaman', 'yan']"
,'398794601906974720',1383886217.0,iameveallen,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles. yes pls,tl,14.56272893,121.00466412,"Legazpi City, Philippines",-32400.0,Alaska,,"['wag', 'kayong', 'mag', 'alala', 'isasama', 'napol', 'yes', 'pls']"
,'398795178464399360',1383886354.0,BeaaBiancaa,Wag sana matangay mga bahay ng mga taga visayas sana si napoles na lang =)) #badgirl #wagganon,tl,14.416635399999999,120.97802240000001,MNL ,-32400.0,Alaska,,"['wag', 'sana', 'matangay', 'mga', 'bahay', 'mga', 'taga', 'visayas', 'sana', 'napole', 'lang', 'badgirl', 'wagganon']"
,'398796499665965056',1383886669.0,8trxcks,"""@BagyongYoIanda: Di ako maka alis di ko mahanap si napoles."" Ohmyhod",tl,14.556270699999999,121.0420132,,-28800.0,Pacific Time (US & Canada),,"['ako', 'maka', 'alis', 'mahanap', 'napole', 'ohmyhod']"
,'398797495616040960',1383886906.0,maanbolito,@StrongKane17 my god! Hahahah! Na-napoles? Demet!!!!!,tl,14.578529999999999,121.05246000000001,MNL PH,28800.0,Singapore,,"['god', 'hahahah', 'napole', 'demet']"
,'398797573688815616',1383886925.0,kvgkills,"""@HecklerForever: The most annoying thing about Janet Lim-Napoles after yesterday's hearing? She was still breathing.""",en,45.368707,-122.640102,"In a galaxy far, far away... ",28800.0,Hong Kong,,"['annoying', 'thing', 'janet', 'lim', 'napoles', 'yesterday', 'hearing', 'breathe']"
,'398797805260505089',1383886980.0,despicableOWVEE,"Dear Yolanda, handa po kaming ibigay sa inyo si Napoles, kaysa naman sa mga taong mahihirap na ay mag hihirap pa :(",tl,7.16335402,125.57407387,"Philippines, Davao City",-28800.0,Pacific Time (US & Canada),,"['dear', 'yolanda', 'handa', 'kam', 'ibigay', 'inyo', 'napoles', 'kaysa', 'naman', 'mga', 'taong', 'mahihirap', 'mag', 'hihirap']"
,'398797998655676416',1383887026.0,aiseukeulim,"""@BagyongYoIanda: Di ako maka alis di ko mahanap si napoles."" Pakitanggay. ~~",tl,14.737078099999998,121.01241090000002,"Caloocan City, Philippines ",28800.0,Hong Kong,,"['ako', 'maka', 'alis', 'mahanap', 'napole', 'pakitanggay']"
,'398798699804905473',1383887194.0,ahleksKiss,"@BagyongYoIanda: Babe Napoles, asan kana?  OMG. ",tl,14.17225952,120.92368774,amadeo Cavite:),-36000.0,Hawaii,,"['babe', 'napoles', 'asan', 'kana', 'omg']"
,'398798766213328896',1383887209.0,OhShtJaerah,Please stay safe everyone.  Can we just offer Napoles to Yolanda? Huhu.,en,6.1134739,125.14166589999999,"General Santos City, PH",39600.0,New Caledonia,,"['stay', 'safe', 'offer', 'napoles', 'yolanda', 'huhu']"
,'398799429634777089',1383887368.0,iamjemzie,"""@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles."" - Goooooo!",tl,14.609103099999999,121.1261103,Philippines,28800.0,Singapore,,"['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole', 'goooooo']"
,'398800331494006784',1383887583.0,jevbelardo,Genghis Khan killed 10% of the world's population. (40 Million of 400 Million). Napoles!Summoning Technique!Genghis Khan!,en,14.603420000000002,121.12257,Nimbelheim,-28800.0,Pacific Time (US & Canada),,"['genghis', 'khan', 'kill', '10%', 'world', 'population', 'million', 'million', 'napoles!summon', 'technique!genghis', 'khan']"
,'398800599070040064',1383887646.0,Maikon1996,I'm at Napoles Pizzaria http://t.co/iAfvdmiyiz,en,-8.12346482,-35.29917644,,,,,"['napoles', 'pizzaria']"
,'398800708633239552',1383887672.0,RalphZoleta,@justinbolus pork barrel,en,15.14587497,120.59358922,Republic of the Philippines,28800.0,Hong Kong,,"['pork', 'barrel']"
,'398801554309804032',1383887874.0,Chengga,weh? Napoles di nga?Honesto? Promise?!!! XD http://t.co/vPiExSyfPD,tl,35.8854435,-90.163247,Republic of the Philippines :),28800.0,Beijing,,"['weh', 'napole', 'nga?honesto', 'promise']"
,'398804519644958720',1383888581.0,akoanya,@emzeyohan: @akoanya I invoke my right against self-incrimination po! :D Napoles lang? Hahaha! Yawa ka bes,en,7.06298321,125.57564124,Davao City,28800.0,Hong Kong,,"['invoke', 'right', 'self', 'incrimination', 'napole', 'lang', 'hahaha', 'yawa', 'bes']"
,'398804895840477185',1383888671.0,TsinELIAS,Grabe ang lakas ng hangin tang ina kasi ni napoles,tl,14.38707929,120.98915424,Molino Bacoor Cavite,28800.0,Perth,,"['grabe', 'ang', 'lakas', 'hangin', 'tang', 'ina', 'kasi', 'napole']"
,'398805539557109762',1383888824.0,fervidharry,yung hangin parang si napoles nangnanakaw ng mabilis na internet connection hahahahahaha k,tl,14.06886578,121.33543396,0/4 0/5,-32400.0,Alaska,,"['yung', 'hangin', 'parang', 'napole', 'nangnanakaw', 'mabilis', 'internet', 'connection', 'hahahahahaha']"
,'398805865664217089',1383888902.0,krishyness,Sana pinaharang natin kay Napoles ang bagyo. Tutal makapal naman mukha nya,tl,14.3914949,120.85708007,"Cavite, Philippines",28800.0,Singapore,,"['sana', 'pinaharang', 'natin', 'kay', 'napoles', 'ang', 'bagyo', 'tutal', 'makapal', 'naman', 'mukha', 'nya']"
,'398805957431418882',1383888924.0,pisTASHAnut,122 times daw nagsabi si Napoles ng 'Hindi ko alam/I invoke my right.../Hindi ko matandaan'. Ang tiyaga na nagbilang.,tl,7.05909239,125.57479244,DVO x CEB,28800.0,Beijing,,"['time', 'daw', 'nagsabi', 'napoles', 'hindi', 'alam', 'invoke', 'right', '/hindi', 'matandaan', 'ang', 'tiyaga', 'nagbilang']"
,'398806216723296256',1383888986.0,KYL_DV,"""Anak, Ang taray ng kilay ni Napoles, kasing taas ng Roof Top. Tinalo pa ang kilay ng INA NYO. Paki-explain! Labyou!""",tl,14.4606065,121.0123102,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['anak', 'ang', 'taray', 'kilay', 'napoles', 'kas', 'taas', 'roof', 'tinalo', 'ang', 'kilay', 'ina', 'nyo', 'paki', 'explain', 'labyou']"
,'398806384126341120',1383889026.0,KYL_DV,"Anak Napoles wala ka bang Panty? Napoles : Hindi ko po alam."" Hahahahahahahhahahahah!",tl,14.4606062,121.01231090000002,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['anak', 'napoles', 'wala', 'bang', 'panty', 'napole', 'hindi', 'alam', 'hahahahahahahhahahahah']"
,'398806455349829632',1383889043.0,KYL_DV,"""Anak, Napoles bukod sa hindi mo alam, ano pang alam mo? Paki explain! Labyu!""",tl,14.4606082,121.0123112,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['anak', 'napoles', 'bukod', 'hindi', 'alam', 'ano', 'pang', 'alam', 'paki', 'explain', 'labyu']"
,'398806464350785536',1383889045.0,iTsMeEloisaP,Kulit talaga ni papa jack at chicco loco.. Usapang Sen.Miriam at Napoles,tl,35.97660501,137.99624978,Bicol ,-36000.0,Hawaii,,"['kulit', 'talaga', 'papa', 'jack', 'chicco', 'loco', 'usapang', 'sen', 'miriam', 'napoles']"
,'398806693129105408',1383889099.0,KYL_DV,"""Anak, Si Napoles ka ba? Kasi parang hindi mo alam na mahal kita eh. Labyu!""",tl,14.4606062,121.0123108,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['anak', 'napoles', 'kasi', 'parang', 'hindi', 'alam', 'mahal', 'kita', 'labyu']"
,'398807069555310592',1383889189.0,KYL_DV,"Anak. Suko daw si Pinocchio kay Napoles. Di kinaya. Paki-explain! Labyu!  Hahahahaha""",tl,14.4606082,121.0123112,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['anak', 'suko', 'daw', 'pinocchio', 'kay', 'napoles', 'kinaya', 'paki', 'explain', 'labyu', 'hahahahaha']"
,'398807571856764928',1383889309.0,meeyaaaa,@graceillealayon nag napoles BB cream bi ko.,tl,14.6034794,120.97810797,Brooklyn,-28800.0,Pacific Time (US & Canada),,"['nag', 'napole', 'cream']"
,'398807849574215680',1383889375.0,DotAdikx,Hindi ko po alam! Pakshit ka napoles!! #NapolesZoned,tl,7.06869183,125.61914995,Davao City,-28800.0,Pacific Time (US & Canada),,"['hindi', 'alam', 'pakshit', 'napole', 'napoleszon']"
,'398807882189123584',1383889383.0,TsinELIAS,Hndi mawala sa isip ko si napoles. Hahaha. Crush lang?,tl,14.38708572,120.98915065,Molino Bacoor Cavite,28800.0,Perth,,"['hndi', 'mawala', 'isip', 'napole', 'hahaha', 'crush', 'lang']"
,'398808460801761280',1383889521.0,CateBcbc,"Napoles : "" you think you're safe na ? Muahahahahhaa ""Fuck.Told you people!!! She's responsible for this! It's her sacrificial revenge .",en,10.71633122,122.55792199,Philippines,-32400.0,Alaska,,"['napole', 'think', 'safe', 'muahahahahhaa', 'fuck', 'tell', 'people', 'responsible', 'sacrificial', 'revenge']"
,'398808589982117889',1383889552.0,Kennnneth14,Alam nyu bat kung bakit PNP may hawak kay janeth? Ee kasi naPOLES SYA! HAHAHAHAHAHA ,tl,14.88833112,120.82059147,,28800.0,Beijing,,"['alam', 'nyu', 'bat', 'kung', 'bakit', 'pnp', 'hawak', 'kay', 'janeth', 'kasi', 'napoles', 'sya', 'hahahahahaha']"
,tl,,,,28800.0,Beijing,Ang KAGANDAHAN mo ay,,,,,
,'398808709054218242',1383889580.0,YAH00D0TC0M,Joke lang. Di nako tumitingin ng picture mo. Promise. Tanong mo pa si napoles.,tl,36.12430213,-115.26782512,Last Ve Gust,-32400.0,Alaska,,"['joke', 'lang', 'nako', 'tumitingin', 'picture', 'promise', 'tanong', 'napole']"
,'398809131173171202',1383889681.0,itsnicolecelis, RT @vicegandako: ViceGanda: I want Napoles on GGV! Ma'amCharo: No! Mas bagay sya sa Maalaala Mo Kaya!,tl,14.57713751,120.99592088,MNL PHL,-32400.0,Alaska,,"['viceganda', 'want', 'napoles', 'ggv', ""ma'amcharo"", 'mas', 'bagay', 'sya', 'maalaala', 'kaya']"
,'398809455187329024',1383889758.0,KYL_DV,"Fre,Para kang si Napoles, napakasinungaling mo.""",tl,14.4606065,121.0123105,RACK CITY.NEWYORK CITY,28800.0,Beijing,,"['fre', 'para', 'kang', 'napoles', 'napakasinungal']"
,'398809534774251520',1383889777.0,enilk09,"Estudyante: ""may pasok po ba bukas?"" Napoles: ""hindi ko po alam"" &gt;.&lt;",tl,14.54576231,121.00807569999999,Pasay City,28800.0,Taipei,,"['estudyante', 'pasok', 'bukas', 'napole', 'hindi', 'alam', 'gt;.&lt']"
,'398810565650690048',1383890023.0,Gustavodizferna,El cuadro de copa da risa!un lado de pachangas y otro de muerte!riete tu del grupo champons del napoles!jajajajaj,es,42.2378704,-8.71098597,vigo,,,,"['cuadro', 'copa', 'risa!un', 'lado', 'pachangas', 'otro', 'muerte!riete', 'del', 'grupo', 'champon', 'del', 'napoles!jajajajaj']"
,'398811218393067520',1383890178.0,JDCainglet,@YaniiePootiie saba Napoles. Shahaha!!!,tl,7.28746521,125.67792919,Melbourne Australia,28800.0,Beijing,,"['saba', 'napoles', 'shahaha']"
,'398812373802172417',1383890454.0,PoloQuincena,"Andaming galit kay Napoles, pero iilan lang naman yung may alam ng kaso sakanya.",tl,14.60569034,120.99003119999999,Olongapo City,,,,"['andam', 'galit', 'kay', 'napoles', 'pero', 'iilan', 'lang', 'naman', 'yung', 'alam', 'kaso', 'sakanya']"
,'398812406966525952',1383890462.0,iamJohnLBondoc,@supsup010 @ChiliMedley @DOJPH @govph dapat itapon si Napoles kasama ng mga sangkot  sa mata ni Yolanda! #PatrolPork. #YolandaPH,tl,14.55825095,121.02304245,Makati City,28800.0,Singapore,,"['dapat', 'itapon', 'napoles', 'kasama', 'mga', 'sangkot', 'mata', 'yolanda', 'patrolpork', 'yolandaph']"
,'398816448002260993',1383891425.0,laralei_xo,@arviril goodnight. hahaha mahal ka ni napoles wuv u ,tl,14.669751999999999,121.1482263,London ,-25200.0,Arizona,,"['goodnight', 'hahaha', 'mahal', 'napole', 'wuv']"
,'398818116810969088',1383891823.0,JazielofGod,"""Parang pork barrel. Anlaki laki na nawawala pa"" ",tl,14.85136958,120.32347626,"olongapo city , philippines",-32400.0,Alaska,,"['parang', 'pork', 'barrel', 'anlaki', 'laki', 'nawawala']"
,'398818158640775169',1383891833.0,KathAmada,"Oo nga naman. Ang laki laki ng ng pork barrel, nawawala pa. Lol. Witty nyo talaga. #bubblegang",tl,15.0042761,120.6244736,"Pampanga, Philippines",28800.0,Taipei,,"['nga', 'naman', 'ang', 'laki', 'laki', 'pork', 'barrel', 'nawawala', 'lol', 'witty', 'nyo', 'talaga', 'bubblegang']"
,'398818548627161088',1383891926.0,imsogracious,"Victoria's denial of truth reminds me of Napoles case, full of pretensions! urrgghh #affectedlang #BNLKMNightOfRapeExposed",en,14.35001854,120.9447263,"Tagaytay City, Phils.",-10800.0,Greenland,,"['victoria', 'denial', 'truth', 'remind', 'napoles', 'case', 'pretension', 'urrgghh', 'affectedlang', 'bnlkmnightofrapeexpos']"
,'398818844795342848',1383891996.0,ladyElle18,"Best excuse ever: ""I invoke my right against self-incrimination."" ... #napoles #dikopoalam XD",en,14.655885500000002,120.98932849999998,"Manila, Philippines",-25200.0,Arizona,,"['best', 'excuse', 'invoke', 'right', 'self', 'incrimination', 'napole', 'dikopoalam']"
,'398818878148448258',1383892004.0,kerbeanie,All-Weather Communication System project = Tax ng tao = Kupit unti = Pork barrel -____-,tl,14.53313463,120.985372,Philippines,28800.0,Beijing,,"['weather', 'communication', 'system', 'project', 'tax', 'tao', 'kupit', 'unti', 'pork', 'barrel']"
,'398818934322765824',1383892018.0,aiseukeulim,"""@BagyongYoIanda: Babe Napoles, asan kana? "" HAHAHHAHAHA.",tl,14.738358800000002,121.0105335,"Caloocan City, Philippines ",28800.0,Hong Kong,,"['babe', 'napoles', 'asan', 'kana', 'hahahhahaha']"
,'398819233376632834',1383892089.0,iamjerchelle,Grabe si Yolanda :'( sana si Napoles na lang kinuha mo :(,tl,14.6897473,120.9960304,Philippines,-25200.0,Arizona,,"['grabe', 'yolanda', 'sana', 'napoles', 'lang', 'kinuha']"
,'398820064679309312',1383892287.0,trendinaliaPI,@Inq_Opinion Did you know that #Napoles was Trending Topic for 12 hours?  http://t.co/MxOHml5GkH @inquirerdotnet #trndnl,en,15.5931,120.7391,Philippines,28800.0,Perth,,"['know', 'napoles', 'trend', 'topic', 'hour', 'trndnl']"
,'398820183076110336',1383892316.0,elyssaladub_,Ka Yolanda sana sa pag alis mo isama mo na po si Napoles. Thanks! Bye :),tl,14.29381459,121.45966021,MNL,-28800.0,Pacific Time (US & Canada),,"['yolanda', 'sana', 'pag', 'alis', 'isama', 'napoles', 'thank', 'bye']"
,'398820331298619392',1383892351.0,Pitchie4,Yolanda s gone... Balik ta Kay napoles. Lolzzzz,tl,48.44229905,-123.37768521,,,,,"['yolanda', 'balik', 'kay', 'napole', 'lolzzzz']"
,'398820445329166336',1383892378.0,beaminggg,Aurelli and Joan kayo ba si napoles bat di nyo alam na nilandi nyo ko,tl,14.5802967,121.092844,kyumin bed,-32400.0,Alaska,,"['aurelli', 'joan', 'kayo', 'napoles', 'bat', 'nyo', 'alam', 'nilandi', 'nyo']"
,'398821764081254400',1383892692.0,iamjune17,Naalala ko yung mukha ni Napoles kahapon. Nakakabwiset.,tl,14.4017941,121.04993833,Rooftop ,28800.0,Beijing,,"['naalala', 'yung', 'mukha', 'napoles', 'kahapon', 'nakakabwiset']"
,'398821901419565056',1383892725.0,lamontano,@CjNeverStopssss Napoles. Haha,tl,14.60648049,120.99589442,Manila,28800.0,Singapore,,"['napole', 'haha']"
,'398822711448698881',1383892918.0,Caifeee,"Daig pa ni Napoles si Toni sa My Amnesia Girl ah! :""))",tl,14.4771073,121.02619299999999,"Manila,Philippines",-32400.0,Alaska,,"['daig', 'napoles', 'toni', 'amnesia', 'girl']"
,'398823521490460672',1383893111.0,cha_chatterbox,Pag-alis mo Yolanda isama mo na si Napoles!,tl,14.94709786,120.8850764,,,,,"['pag', 'alis', 'yolanda', 'isama', 'napole']"
,'398824049406537728',1383893237.0,FranciaCanalita,Convo w/ mama :)Me: ma may pera ka ba jan?Mama: di ko po alam.(After 30mins)Mama: ching si papa mo asan?Me: DI KO PO ALAM.NAPOLES LANG,tl,14.57375062,121.00514318,,-28800.0,Pacific Time (US & Canada),,"['convo', 'mama', 'pera', 'jan?mama', 'alam.(after', '30mins)mama', 'ching', 'papa', 'asan?me', 'alam.napoles', 'lang']"
,'398824858127056896',1383893430.0,johanaguilar_,Bukas Nalang kita Mamahalin is one of the best teleseryes in recent memory simply cuz its very related to current events #Napoles #Justice,en,14.59118904,120.98468748,,,,,"['bukas', 'nalang', 'kita', 'mamahalin', 'good', 'teleseryes', 'recent', 'memory', 'simply', 'cuz', 'related', 'current', 'event', 'napoles', 'justice']"
,'398826197963907073',1383893750.0,iamLIMsane,"@FireQuinito #NungHulingChampionshipNgGinebra karenderia pa lang negosyo ni Napoles, ngayon PDAF na.",tl,14.51276271,121.05588231,,28800.0,Beijing,,"['nunghulingchampionshipngginebra', 'karenderia', 'lang', 'negosyo', 'napoles', 'ngayon', 'pdaf']"
,'398826988657315840',1383893938.0,youuknees,@BagyongYoIanda when u leave take napoles wt you pls,en,14.60287532,121.00509272,Kitchen,-32400.0,Alaska,,"['leave', 'napole']"
,'398829035213451264',1383894426.0,Giovy_Alberino,"@josema_chava14 jajaja sii,pero aca en Napoles no hay nieve!",es,40.7862609,14.3950845,Napoli Italy.,7200.0,Athens,,"['jajaja', 'sii', 'pero', 'aca', 'napoles', 'hay', 'nieve']"
,'398829634730471424',1383894569.0,annieoreta,Game tayo!?Use Napoles in a sentence. XD         Answer: Hindi ko po alam                 Lech...,tl,14.46607077,121.04142208,Pque City,28800.0,Hong Kong,,"['game', 'tayo!?use', 'napoles', 'sentence', '        ', 'answer', 'hindi', 'alam', '                ', 'lech']"
,'398830183819796480',1383894700.0,TheMobsD,moi and janet lim-napoles.  @ Moonleaf Tea Shop http://t.co/HSg9XQWbAb,nl,14.56112627,121.01553225,"23, Manila & Irrelevant",28800.0,Beijing,,"['moi', 'janet', 'lim', 'napole', 'moonleaf', 'tea', 'shop']"
,'398830601370742784',1383894799.0,iraalexie,Dapat ang pinangalan sa bagyo ngayon Napoles kase namemeste ayyy ,tl,14.33180745,121.04101282,MNL,28800.0,Singapore,,"['dapat', 'ang', 'pinangalan', 'bagyo', 'ngayon', 'napoles', 'kase', 'namemeste', 'ayyy']"
,'398830827397591040',1383894853.0,undisputed_czar,Just pray for the phillippines.. And to tita janet napoles to say something friutfull on thursday! GOD BLESS the Philippines.,en,14.1098228,121.3950918,L'cie Kingdom,28800.0,Taipei,,"['pray', 'phillippine', 'tita', 'janet', 'napole', 'friutfull', 'thursday', 'god', 'bless', 'philippines']"
,'398831835947335680',1383895094.0,elyssertmp,Yolanda at Napoles Trending . Haha,tl,16.62097076,120.31664540000001,SanFernando|Baguio|Angeles,-25200.0,Arizona,,"['yolanda', 'napoles', 'trending', 'haha']"
,'398831973411471360',1383895127.0,denisealvendia,napoles again http://t.co/ooaUMiSDgP,et,14.56338039,121.02894917,"travelers, makati ave",28800.0,Hong Kong,,['napole']
,'398832255243542529',1383895194.0,elyssertmp,#napoles,sk,16.62645379,120.31719597,SanFernando|Baguio|Angeles,-25200.0,Arizona,,['napole']
,'398832283479592961',1383895200.0,dyeselicious,"""@HardKowts: TANGNA MAGSAMA KAYO NI NAPOLES PAREHONG WALANG ALAM! PAREHONG SALOT SA LIPUNAN PUNYETA!""",tl,14.576162900000002,121.01088190000002,,28800.0,Beijing,,"['tangna', 'magsama', 'kayo', 'napoles', 'parehong', 'walang', 'alam', 'parehong', 'salot', 'lipunan', 'punyeta']"
,'398833070297473024',1383895388.0,alecz_vivar,@JonarifusJ maeexplain un ni napoles -_-,tl,14.578335999999998,121.096994,,,,,"['maeexplain', 'napole']"
,'398833137058201600',1383895404.0,elyssertmp,@senmiriam: Final words to #Napoles:Tell the truth before the senators affected will have you assassinated.#PDAFProbe,en,16.64699979,120.31190636,SanFernando|Baguio|Angeles,-25200.0,Arizona,,"['final', 'word', 'napole', 'tell', 'truth', 'senator', 'affect', 'assassinated.#pdafprobe']"
,'398833273750568960',1383895437.0,PeluzoVilla,Viernes  (at Corpotativo Napoles)  https://t.co/mXCxJZvTXH,es,19.38563,-99.17517,Mexico City,-21600.0,Mexico City,,"['vierne', 'corpotativo', 'napoles']"
,'398835036084264960',1383895857.0,genallyAllen,"Dear #Yolanda, go away and bring #Napoles with you. Bye! #SuperTyphoon #Goodnight #Iligan  @ http://t.co/fXEQiAu3Dn",en,8.23280244,124.24326413,"Brooklyn, New York",,,,"['dear', 'yolanda', 'away', 'bring', 'napole', 'bye', 'supertyphoon', 'goodnight', 'iligan']"
,'398835297774870528',1383895919.0,ejvillaruel,"""@callalistaJOY: ""Si Napoles lang talaga sinadya ko"" -Yolanda""",tl,14.458877800000002,120.59532050000001,Bataan Philippines ,28800.0,Beijing,,"['napoles', 'lang', 'talaga', 'sinadya', '-yolanda']"
,'398838052035907584',1383896576.0,marjannc,"""@BagyongYoIanda: Di ako maka alis di ko mahanap si napoles.""Antaray ni Yolanda. May twitter. :)",tl,14.63241,121.11998,Antipolo City,-28800.0,Pacific Time (US & Canada),,"['ako', 'maka', 'alis', 'mahanap', 'napoles.""antaray', 'yolanda', 'twitter']"
,'398841452274253829',1383897386.0,VincentBoom,"""@Maicostrll: Masydong bobo si napoles para maging mastermind""sobra :(",tl,14.57195,121.00365,"Brooklyn, New York",-28800.0,Pacific Time (US & Canada),,"['masydong', 'bobo', 'napole', 'para', 'mag', 'mastermind""sobra']"
,'398841469437374464',1383897391.0,karloaqui,hahaha napoles ang peg ni ramj,tl,14.65996045,121.02190559999998,Philippines,-32400.0,Alaska,,"['hahaha', 'napole', 'ang', 'peg', 'ramj']"
,'398842714269032448',1383897687.0,giapablo,@jnlaevnglsta @AnneEncrncn @LantisEspiritu napoles,et,14.5277965,121.0626649,beside the moon,28800.0,Singapore,,['napole']
,'398845589439643648',1383898373.0,bangbart,"""Si Napoles ang salarin!!"" Hahahah",tl,51.61961419,-0.3045697,"London,United Kingdom",28800.0,Beijing,,"['napoles', 'ang', 'salarin', 'hahahah']"
,'398851579043786752',1383899801.0,mchX,"You see all these destructions, people crying and smiling, and then there are people like Napoles. #sad #YolandaPH",en,14.46981748,121.02934974,at the fairways...,28800.0,Taipei,,"['destruction', 'people', 'cry', 'smile', 'people', 'like', 'napoles', 'sad', 'yolandaph']"
,'398853113387290624',1383900167.0,Pachychay,@gelminaa @xamallorca ninang si napoles haahha,tl,14.63148909,121.09976486,The island of misfit toys.,-32400.0,Alaska,,"['ninang', 'napole', 'haahha']"
,'398855884748890112',1383900827.0,thelma_aa,I'm at Bar El Napoles http://t.co/SsBN8oA6Uu,id,18.611056,-95.657861,"Tlacotalpan, Ver., Mxico",-21600.0,Central Time (US & Canada),,"['bar', 'napoles']"
,'398856956187668480',1383901083.0,WinsterD,"Yolanda pagkuyog mong Napoles kaw, mga hanginon mong duha",tl,10.30146537,123.90673862,,,,,"['yolanda', 'pagkuyog', 'mong', 'napoles', 'kaw', 'mga', 'hanginon', 'mong', 'duha']"
,'398860272045002752',1383901873.0,NamVillegas,@zeespri2 @sashaCLA @libroraniaaa @Ayeeeye @ramosmegs @jsprmrtrz Mascot ni napoles.,tl,14.448746599999998,120.9598813,Winterfell,28800.0,Beijing,,"['mascot', 'napole']"
,'398862104813240320',1383902310.0,GDianneM,As usual! Hahah @DonyaInaLabyuuu: Anak. Alam kaya ni Napoles na andito na sa Pilipinas si Yolanda? Paki-explain! Labyu!,tl,14.63327823,121.00049772,Quezon City,,,,"['usual', 'hahah', 'anak', 'alam', 'kaya', 'napoles', 'andito', 'pilipinas', 'yolanda', 'paki', 'explain', 'labyu']"
,'398872422146777089',1383904770.0,JInferido,"2014 pork barrel fund, isusuko ng 4 na senador http://t.co/mnoZeIFZlp #patrolpork #GMAnews",tl,10.333729199999999,123.90928059999999,Cebu ,,,,"['pork', 'barrel', 'fund', 'isusuko', 'senador', 'patrolpork', 'gmanew']"
,'398882381282942978',1383907145.0,BatoYesfmManila,Naki-usyoso lang sa #napoles senate hearing #senate #philippines #pasay #lusionangkigol #hayahay http://t.co/7JI8Z3vPIH,tl,14.546202599999999,120.98321534,"Pasay City, Philippines",28800.0,Hong Kong,,"['naki', 'usyoso', 'lang', 'napole', 'senate', 'hearing', 'senate', 'philippine', 'pasay', 'lusionangkigol', 'hayahay']"
,'398893180143169536',1383909719.0,ClaritaFernndez,"Napoles, Bolonia.. ?",pl,37.18040885,-3.59796735,Granada,7200.0,Athens,,"['napole', 'bolonia']"
,tl,,,Laguna :),-28800.0,Pacific Time (US & Canada),Napoles ilang bilyon nanakaw mo? ,,,,,
,'398904303252815872',1383912371.0,torres_fd,@ABSCBNNews Please stop this hullabaloo waste of time and money. We all know that Napoles cannot masterminded this scam.,en,-33.89780102,150.96888573,,,,,"['stop', 'hullabaloo', 'waste', 'time', 'money', 'know', 'napoles', 'mastermind', 'scam']"
