,user location,language,text,lng,user utc offset,lat,user,,id,created_at,lemmas,user time zone
,-21600.0,en,A SUPER TYPHOON!,-95.95143087,"Bellevue, Nebraska",41.13420135,OhThatBrezine,,'398124034027556865',1383726341.0,"['super', 'typhoon']",Central Time (US & Canada)
,-32400.0,tl,May super typhoon. Ingat tayo.,121.04522309999999,,14.7071795,youGEEz,,'398124588011241472',1383726473.0,"['super', 'typhoon', 'ingat', 'tayo']",Alaska
,28800.0,tl,Laat goodnight. Totoo na to. Hahahaha #YolandaPH,122.9547519,Bacolod City,10.6823513,WotzenTiger,,'398124678671106048',1383726494.0,"['laat', 'goodnight', 'totoo', 'hahahaha', 'yolandaph']",Hong Kong
,,tl,@kiraycelis ako rin alerto ang isip para sa bagyong Yolanda dito sa Bohol.Tuloy di maka tulog.:-(,124.22415316,Philippines,9.90781363,supiezajd,,'398124864407478272',1383726539.0,"['ako', 'rin', 'alerto', 'ang', 'isip', 'para', 'bagyong', 'yolanda', 'dito', 'bohol', 'tuloy', 'maka', 'tulog.:-']",
,-28800.0,en,@ANCALERTS: PAGASA: Typhoon Yolanda has entered PH Area of Responsibility as of 12am #YolandaPH - Welcome Yolanda! Di mo kami matitinag!,120.99579759,Philippines,14.38257276,pharaohAMNHTP2,,'398124907587837952',1383726549.0,"['pagasa', 'typhoon', 'yolanda', 'enter', 'area', 'responsibility', 'yolandaph', 'welcome', 'yolanda', 'kami', 'matitinag']",Pacific Time (US & Canada)
,28800.0,id,Si Yolanda Nakapasok Na,121.0073272,"Manila,Philippines",14.5720718,LernerGatchie,,'398125037359616000',1383726580.0,"['yolanda', 'nakapasok']",Beijing
,28800.0,en,@ANCALERTS: PAGASA: Typhoon Yolanda has entered PH Area of Responsibility as of 12am #YolandaPH,120.65284729,Philippines,14.03872681,jayveelamano,,'398125398015217664',1383726666.0,"['pagasa', 'typhoon', 'yolanda', 'enter', 'area', 'responsibility', 'yolandaph']",Hong Kong
,28800.0,en,"Praying for fam and friends back in the Phils. Stay safe, y'all! #YolandaPH",85.31110136,On the Road,27.67781886,carmzlopez,,'398125550197170176',1383726702.0,"['pray', 'fam', 'friend', 'phils', 'stay', 'safe', 'yolandaph']",Hong Kong
,,28800.0,"Lapu - Lapu City, Cebu, PH",Super typhoon Haiyan is closing in.,,Beijing,,,tl,,,
,-28800.0,es,Yolanda!!,123.90729590000001,Philippines,10.3174382,XhycaSandalo,,'398126256278880256',1383726870.0,['yolanda'],Pacific Time (US & Canada)
,-28800.0,tl,"Dear kuya jess, please keep everyone safe from typhoon yolanda..",121.12389564,i am the lost princess,14.65272672,mylostprincess,,'398126303036968960',1383726882.0,"['dear', 'kuya', 'jess', 'safe', 'typhoon', 'yolanda']",Pacific Time (US & Canada)
,28800.0,tl,Nakakatakot yung bagyo. Srsly.,120.76898156,#Philippines,14.83827669,JohnEraCrz,,'398126879195947008',1383727019.0,"['nakakatakot', 'yung', 'bagyo', 'srsly']",Singapore
,-32400.0,en,May typhoon on Friday??? What nooo omg,121.00489337,"MNL, PH",14.50577008,wandergel,,'398126943293276161',1383727034.0,"['typhoon', 'friday', 'nooo', 'omg']",Alaska
,28800.0,en,With my medicine loves.  (Before super typhoon Yolanda covers Mt. Mayon) @ Cagsawa Ruins http://t.co/cdJt5Ipem4,123.25319557,"MNL, Philippines ",13.59040448,misstammyfelix,,'398127224312066049',1383727101.0,"['medicine', 'love', 'super', 'typhoon', 'yolanda', 'cover', 'mt.', 'mayon', 'cagsawa', 'ruins', 'http://t.co/cdjt5ipem4']",Hong Kong
,28800.0,tl,Sana umalis kagad ung bagyo! Kasi Baka ma cancel ung flight namin sa Friday!,120.97254724,"Springdale,Utah USA",14.59296736,djefferson777,,'398127308956893184',1383727121.0,"['sana', 'umalis', 'kagad', 'ung', 'bagyo', 'kasi', 'baka', 'cancel', 'ung', 'flight', 'namin', 'friday']",Beijing
,28800.0,tl,Sana walang masyadong maging affected ng typhoon. Kawawa naman kasi yung mga hindi pa nakakarecover. #PrayForThePhilippines,120.98885,"Manila, Philippines",14.605329999999999,qwerchesterneil,,'398127367035437056',1383727135.0,"['sana', 'walang', 'masyadong', 'maging', 'affect', 'typhoon', 'kawawa', 'naman', 'kasi', 'yung', 'mga', 'hindi', 'nakakarecover', 'prayforthephilippine']",Beijing
,28800.0,tl,birthday celebration ni mother earth...haha let's celebrate bago dumating ang bagyo.. photo stolen http://t.co/FTpU6mfRpB,123.90609314,"cebu,philippines",10.32864811,tinkerBelle_22,,'398127463743881216',1383727158.0,"['birthday', 'celebration', 'mother', 'earth', 'haha', 'let', 'celebrate', 'bago', 'dumating', 'ang', 'bagyo', 'photo', 'steal', 'http://t.co/ftpu6mfrpb']",Hong Kong
,-32400.0,tl,May bagyo na! Sana suspendend bukas. Wtf tin! ,120.98732949,"Al-Khobar, KSA",14.68640689,tinthepiggy,,'398127471742050304',1383727160.0,"['bagyo', 'sana', 'suspendend', 'bukas', 'wtf', 'tin']",Alaska
,,tl,Sinong gising pa ngayon dahil natatakot sa Bagyong Yolanda?Sabayan niyo naman ako.Tweet na! #YolandaPH,124.22416977,Philippines,9.90779755,supiezajd,,'398127624423092224',1383727197.0,"['sinong', 'gis', 'ngayon', 'dahil', 'natatakot', 'bagyong', 'yolanda?sabayan', 'niyo', 'naman', 'ako', 'tweet', 'yolandaph']",
,28800.0,en,Super Yolanda has entered the Philippine Area of Responsibility as of 12 midnight. #PrayForThePhilippines,120.98853999999999,"Manila, Philippines",14.60645,qwerchesterneil,,'398127755545427969',1383727228.0,"['super', 'yolanda', 'enter', 'philippine', 'area', 'responsibility', 'midnight', 'prayforthephilippine']",Beijing
,-28800.0,tl,Wag sana tumuloy bagyo please  kakapalinis ko lng ng kotse ,121.01416016,,14.69580078,airanzer0,,'398127861732634624',1383727253.0,"['wag', 'sana', 'tumuloy', 'bagyo', 'kakapalinis', 'lng', 'kotse']",Pacific Time (US & Canada)
,-28800.0,en,"RT @bydebprice Typhoon headed to Philippines is classified as ""violent,"" with center winds of 195 km per hour. http://t.co/lBRbXwdC6B",-117.21693595,San Diego,32.92080222,fastestnarvaez,,'398127945082224640',1383727273.0,"['typhoon', 'head', 'philippines', 'classify', 'violent', 'center', 'wind', 'hour', 'http://t.co/lbrbxwdc6b']",Pacific Time (US & Canada)
,28800.0,tl,Deliks. Nasa PAR na si Yolanda.,121.02958928,Filgaia ,14.48907929,AlisteContreras,,'398128135222214656',1383727318.0,"['deliks', 'nasa', 'par', 'yolanda']",Hong Kong
,,tl,Nawala na yung napakaraming bituin sa kalangitan.Naman ohh:-( #YolandaPH,124.22415045,Philippines,9.90781583,supiezajd,,'398128147176361984',1383727321.0,"['nawala', 'yung', 'napakaram', 'bituin', 'kalangitan', 'naman', 'ohh:-', 'yolandaph']",
,-32400.0,en,@UST_CSC: #YolandaPH has entered the PAR.Let us pray for everyone's safety!,121.07596769,"Quezon City, PH",14.66563628,iamJesmValencia,,'398128199780954112',1383727334.0,"['yolandaph', 'enter', 'par.let', 'pray', 'safety']",Alaska
,28800.0,en,@UST_CSC: #YolandaPH has entered the PAR.Let us pray for everyone's safety!,121.02718343,,14.59257081,maLanDave,,'398128216788836353',1383727338.0,"['yolandaph', 'enter', 'par.let', 'pray', 'safety']",Hong Kong
,28800.0,en,It's a 5 way tie! Super Typhoon Haiyan is now tied as the strongest storm on the planet this year. 260kph/162mph #CNN http://t.co/4lFRk1ONas,123.91191101,"Queen City, PI",10.33998006,SoBelleLicious,,'398128620876476416',1383727434.0,"['way', 'tie', 'super', 'typhoon', 'haiyan', 'tie', 'strong', 'storm', 'planet', 'year', '260kph/162', 'mph', 'cnn', 'http://t.co/4lfrk1onas']",Singapore
,36000.0,en,"@ABSCBNNews: As of 12 am, Typhoon Yolanda has entered the Philippine Area of Responsibility (PAR) #YolandaPH ",121.06786001,DGP/ QC,14.70077646,aperire19,,'398128678841745408',1383727448.0,"['typhoon', 'yolanda', 'enter', 'philippine', 'area', 'responsibility', 'par', 'yolandaph']",Guam
,28800.0,tl,@MariToniCabrera may bagyo na oy mag chuchubibo ka pa? Hahahaha!,121.06767916,,14.34248065,jangsomera,,'398128989027332096',1383727522.0,"['bagyo', 'mag', 'chuchubibo', 'hahahaha']",Beijing
,28800.0,en,Contingency plan. #meeting #yolandaPH @ NCR Cebu Development Center http://t.co/8TQPykZU5c,123.90764564,Philippines,10.33286704,StrykeLayos,,'398129065749925888',1383727540.0,"['contingency', 'plan', 'meeting', 'yolandaph', 'ncr', 'cebu', 'development', 'center', 'http://t.co/8tqpykzu5c']",Singapore
,,en,#Haiyan ( #YolandaPH ) has entered the Philippine Area of Responsibility. Signal #1 is advised for VisMin [pic]  https://t.co/rRRt3vYlk8,123.87193,Cebu City,10.3057,bisdak_explorer,,'398129240857530368',1383727582.0,"['haiyan', 'yolandaph', 'enter', 'philippine', 'area', 'responsibility', 'signal', 'advise', 'vismin', 'pic', 'https://t.co/rrrt3vylk8']",
,-32400.0,tl,"@tintwincities @caryldospueblos  wa man c yolanda, ngita gani ko  kay ako u aulod sa lata! Hahaha",123.7639351,philippines,10.224701699999999,salvimaris,,'398129425356558336',1383727626.0,"['man', 'yolanda', 'ngita', 'gani', 'kay', 'ako', 'aulod', 'lata', 'hahaha']",Alaska
,,tl,"""@lailing124: She's here! Spare us a liitle love and mercy, Yolly! Ayaw nagud kasuko, wa bitaw ka namo giunsa. #YolandaPH #pray""-mao jud",124.22409064,Philippines,9.90784228,supiezajd,,'398129585448964096',1383727664.0,"['spare', 'liitle', 'love', 'mercy', 'yolly', 'ayaw', 'nagud', 'kasuko', 'bitaw', 'namo', 'giunsa', 'yolandaph', 'pray', 'mao', 'jud']",
,-18000.0,de,Click On: http://t.co/20oKbDKsTX  : #PHILIPPINES:#SuperTyphoon #Haiyan(260 kph): Landfall Blog/Maps on site- #Visayas http://t.co/a3U0BHV0Tm,-74.1820555,"New Jersey & Texas, USA",40.7312835,DoctorAdvice4u,,'398129609314553856',1383727670.0,"['click', 'http://t.co/20okbdkstx', 'philippines:#supertyphoon', 'haiyan(260', 'kph', 'landfall', 'blog', 'maps', 'site-', 'visayas', 'http://t.co/a3u0bhv0tm']",Eastern Time (US & Canada)
,-28800.0,en,"Today's earth &amp; space weather update: #Volcano, super #typhoon, X3.3 #solarflare thx @SOSpectObsrvR | http://t.co/YqMIpdqdf7",-118.210755,Hollywood Hills,34.02093,BonnieBurkert,,'398129720333594624',1383727696.0,"['today', 'earth', 'amp', 'space', 'weather', 'update', 'volcano', 'super', 'typhoon', 'x3.3', 'solarflare', 'thx', 'http://t.co/yqmipdqdf7']",Pacific Time (US & Canada)
,28800.0,en,This too shall pass #YolandaPH #sanahuminana,121.11187105,at the fairways...,14.20946717,mchX,,'398129856694607873',1383727729.0,"['shall', 'pass', 'yolandaph', 'sanahuminana']",Taipei
,-18000.0,tl,"hi guys do you feel yolanda? tssss feelerts, hangin rna oy kay hpt naman ang pasko. hahaha",125.56591197,,7.05075908,JoPaoMarPog,,'398129976441974784',1383727757.0,"['guy', 'feel', 'yolanda', 'tssss', 'feelert', 'hangin', 'rna', 'kay', 'hpt', 'naman', 'ang', 'pasko', 'hahaha']",Quito
,,en,Trust GOD to the fullest. #YolandaPH,124.22409064,Philippines,9.90784228,supiezajd,,'398130118964428800',1383727791.0,"['trust', 'god', 'full', 'yolandaph']",
,28800.0,en,Super Typhoon #Haiyan (all times local) Line indicates approximate time/location for center of storm#YolandaPH #CNN http://t.co/U0ITA2CleG,123.91191101,"Queen City, PI",10.33998006,SoBelleLicious,,'398130248291594240',1383727822.0,"['super', 'typhoon', 'haiyan', 'time', 'local', 'line', 'indicate', 'approximate', 'time', 'location', 'center', 'storm#yolandaph', 'cnn', 'http://t.co/u0ita2cleg']",Singapore
,-18000.0,es,Ajajajaj y la ta Yolanda Zultana no estaba muerta!!! xDDDDDD,-71.03529455,"Concepcion // Santiago, Chile",-36.73745265,erwincio,,'398130259712688128',1383727825.0,"['ajajajaj', 'yolanda', 'zultana', 'estaba', 'muerta', 'xdddddd']",Quito
,-7200.0,es,a yolanda sultana la dieron por muerta ajaj,-71.03529455,Concepcion. Chile,-36.73745265,Franciscaaaaaa,,'398130409797476352',1383727861.0,"['yolanda', 'sultana', 'dieron', 'por', 'muerta', 'ajaj']",Brasilia
,28800.0,en,OMYGEE ! Bagyong Yolanda is coming soon . Let's pray for everyone's safety . #philippines #YolandaPH,121.03085859999999,"san juan,manila",14.6020919,iamannemontano,,'398130415250071553',1383727862.0,"['omygee', 'bagyong', 'yolanda', 'come', 'soon', 'let', 'pray', 'safety', 'philippine', 'yolandaph']",Singapore
,3600.0,tl,"Amen ""@keancipriano: Lets all pray na walang hassle na dalhin ang bagyo.""",-0.35005726,Spain / Philippines,39.45945946,iamjackyvel,,'398130418199068672',1383727863.0,"['amen', 'let', 'pray', 'walang', 'hassle', 'dalhin', 'ang', 'bagyo']",Madrid
,3600.0,en,"RT @ABSCBNNews: As of 12 am, Typhoon Yolanda has entered the Philippine Area of Responsibility (PAR) #YolandaPH",-0.35005726,Spain / Philippines,39.45945946,iamjackyvel,,'398130621849292800',1383727911.0,"['typhoon', 'yolanda', 'enter', 'philippine', 'area', 'responsibility', 'par', 'yolandaph']",Madrid
,28800.0,en,Yolanda is now a category 4 storm and will eventually turn into a category 5 one within the next 24 hours. Wow,123.91414309999999,Philippines,10.34187752,ItsbobMali,,'398130649749389312',1383727918.0,"['yolanda', 'category', 'storm', 'eventually', 'turn', 'category', 'hour', 'wow']",Hong Kong
,28800.0,en,"Lord God dont let super typhoon yolanda go around destroying many lives. please protect our people, amen. #PrayForThePhilippines",121.09971180000001,Philippines,14.603716699999998,AlyssaValdezA,,'398130869639979009',1383727970.0,"['lord', 'god', 'not', 'let', 'super', 'typhoon', 'yolanda', 'destroy', 'life', 'protect', 'people', 'amen', 'prayforthephilippine']",Beijing
,,tl,"""@matabangutak: Kung may Yolanda na bagyo. Ikaw YoLande.""",118.74185,phil.,9.74136,hahalimau,,'398130866804621312',1383727970.0,"['kung', 'yolanda', 'bagyo', 'ikaw', 'yolande']",
,,en,Its gonna be a worst day #YolandaPH,124.22400902,Philippines,9.90778552,supiezajd,,'398130890892529665',1383727975.0,"['gon', 'bad', 'day', 'yolandaph']",
,3600.0,en,RT @ANCALERTS: PAGASA: Typhoon Yolanda has entered PH Area of Responsibility as of 12am #YolandaPH,-0.35005726,Spain / Philippines,39.45945946,iamjackyvel,,'398131183760199680',1383728045.0,"['pagasa', 'typhoon', 'yolanda', 'enter', 'area', 'responsibility', 'yolandaph']",Madrid
,28800.0,tl,Maygas andito na si Yolanda :'(,121.0578881,Philippines  ,14.663796300000001,ImFesay,,'398131336977735680',1383728082.0,"['maygas', 'andito', 'yolanda']",Beijing
,28800.0,en,Getting ready for TyphoonYolanda (Haiyan). Stay safe and dry everyone!  @clingesmeralda http://t.co/hLxbsotKZi,123.90576124,"Cebu City, Phils.",10.33073094,allEduardo,,'398131713861484544',1383728172.0,"['get', 'ready', 'typhoonyolanda', 'haiyan', 'stay', 'safe', 'dry', 'http://t.co/hlxbsotkzi']",Hong Kong
,,en,B careful of flash flooding. Last Monday's storm left the ground saturated. Dangerous flash flood potential #YolandaPH,-76.82647212,NYC,42.17461332,medicroc,,'398131743435554817',1383728179.0,"['careful', 'flash', 'flooding', 'monday', 'storm', 'leave', 'ground', 'saturate', 'dangerous', 'flash', 'flood', 'potential', 'yolandaph']",
,,tl,Pls. be kind yolanda slowly naman. . God kw ng bahala. .  #YolandaPH,123.9053492,"Cebu, Philippines",10.3177924,alotzbella,,'398131867771088896',1383728208.0,"['pls', 'kind', 'yolanda', 'slowly', 'naman', 'god', 'bahala', 'yolandaph']",
,28800.0,tl,Kala ko tapos na ko kay Yolanda. :((,120.96718652,"Paris, France",14.60576944,ohohleebogz,,'398131879267667968',1383728211.0,"['kala', 'tapo', 'kay', 'yolanda']",Singapore
,28800.0,tl,"Yolanda please, wag mo bahain ang Cainta Rizal. Ikaw kaya paglinisin ko ng putek, kaya mo? Tangina neetoo...",121.02979309999999,Makati City/Cainta Rizal,14.566039000000002,MatthewRanada13,,'398131961945804800',1383728231.0,"['yolanda', 'wag', 'bahain', 'ang', 'cainta', 'rizal', 'ikaw', 'kaya', 'paglinisin', 'putek', 'kaya', 'tangina', 'neetoo']",Kuala Lumpur
,,en,Goodluck for the typhoon tomorrow,121.041133,MNL PHL,14.741677900000001,iamfaty,,'398132009261735936',1383728242.0,"['goodluck', 'typhoon', 'tomorrow']",
,28800.0,en,Ghaad! Keep safe and be ready sa province ko sa leyte.Typhoon yolanda entered the PH.Geez.,121.08171775,Philippines ,14.673590599999999,belle_pascual,,'398132159275220992',1383728278.0,"['ghaad', 'safe', 'ready', 'province', 'leyte', 'typhoon', 'yolanda', 'enter', 'ph.geez']",Beijing
,28800.0,en,Don't tell God how big your storm is. Tell him how big your God is. #yolandaph ,122.55735937,getting out of the rabbit hole,10.71072651,Looking4alissa,,'398132240023957504',1383728297.0,"['not', 'tell', 'god', 'big', 'storm', 'tell', 'big', 'god', 'yolandaph']",Hong Kong
,-36000.0,tl,Mag #selfie sa ko mintras wa pa si jumegang Yolanda! K. GOODNIGHT. :) @ Mirabelle's Kingdom http://t.co/dO8QKqPz8Z,123.65343770000001,bluegreen planet  :D,10.398178,MIRABZmylabz,,'398132264271613952',1383728303.0,"['mag', 'selfie', 'mintras', 'jumegang', 'yolanda', 'goodnight', 'mirabelle', 'kingdom', 'http://t.co/do8qkqpz8z']",Hawaii
,28800.0,en,"Ooo, dakara my friends from Philipines told me, there's a typhoon at their place. Hope you guys will be fine.",101.20259855,In Your Soul,4.6471324,kazuyaadesu,,'398132359872004097',1383728326.0,"['ooo', 'dakara', 'friend', 'philipines', 'tell', 'typhoon', 'place', 'hope', 'guy', 'fine']",Kuala Lumpur
,28800.0,en,"For the love of God, please protect all of the people who will be affected by this storm. #YolandaPH",121.01241979999999,Makati City,14.5486798,NoOtherNico,,'398132373889355776',1383728329.0,"['love', 'god', 'protect', 'people', 'affect', 'storm', 'yolandaph']",Beijing
,,en,it's awful Yolanda,-83.008157,cody,42.56936066,sarahhmitchellx,,'398132516697034752',1383728363.0,"['awful', 'yolanda']",
,28800.0,en,Don't tell God how big your storm is. Tell the storm how big your God is. #yolandaph ,122.55735987,getting out of the rabbit hole,10.71072512,Looking4alissa,,'398132584913195009',1383728379.0,"['not', 'tell', 'god', 'big', 'storm', 'tell', 'storm', 'big', 'god', 'yolandaph']",Hong Kong
,28800.0,en,"Basically as of this very moment, it is now the strongest storm that appeared worldwide this 2013. Please pray. #YolandaPH",121.01277340000001,Makati City,14.5472481,NoOtherNico,,'398132684980899840',1383728403.0,"['basically', 'moment', 'strong', 'storm', 'appear', 'worldwide', 'pray', 'yolandaph']",Beijing
,28800.0,en,Pray for the Philippines #YolandaPH,-74.07918269,PHILIPPINES-NEW JERSEY,40.87645442,ooohhhDangdang,,'398132687472701441',1383728404.0,"['pray', 'philippines', 'yolandaph']",Beijing
,28800.0,tr,Prayers #YolandaPH,121.08171775,Philippines ,14.673590599999999,belle_pascual,,'398132744275783680',1383728417.0,"['prayer', 'yolandaph']",Beijing
,-32400.0,tl,akala ko ba may bagyo?! Arnold Clavio ba to' panira ng araw lol (@ Doa Paz Subdivision) http://t.co/bcv67pIpVV,125.65875033,,7.12213717,budzcruz,,'398132762252955649',1383728422.0,"['akala', 'bagyo', 'arnold', 'clavio', 'panira', 'araw', 'lol', 'doa', 'paz', 'subdivision', 'http://t.co/bcv67pipvv']",Alaska
,-28800.0,en,Monster Typhoon. #Pray,123.88976133,"Cebu City, Philippines",10.29933476,pengwyyyne,,'398132912731607040',1383728458.0,"['monster', 'typhoon', 'pray']",Pacific Time (US & Canada)
,-32400.0,en,"Pls Kuya that's scary haha miss you though! @CocoMarty: The night is so calm, it prepares for a wild typhoon coming.",120.99222812,Philippines,14.595754999999999,danasaur_v,,'398132974366908416',1383728472.0,"['pls', 'kuya', 'scary', 'haha', 'mis', 'night', 'calm', 'prepare', 'wild', 'typhoon', 'come']",Alaska
,-28800.0,en,Good Night! Hoping and praying that this super typhoon will not affect anyone lalo na s Visayas Area na hindi pa nakakarecover! #PrayHard,120.98024158,"Valenzuela City, Philippines",14.68462668,JLhere,,'398133239140737024',1383728535.0,"['good', 'night', 'hop', 'pray', 'super', 'typhoon', 'affect', 'lalo', 'visayas', 'area', 'hindi', 'nakakarecover', 'prayhard']",Pacific Time (US & Canada)
,28800.0,en,#YolandaPH has entered PAR. Let's pray for everyone's safety....,121.04940132,"Malolos, Bulacan",14.57070167,arisa07,,'398133310368411648',1383728552.0,"['yolandaph', 'enter', 'par', 'let', 'pray', 'safety']",Taipei
,28800.0,en,We No Speak Americano by Yolanda Be Cool &amp; DCUP  https://t.co/vmZBq3n0sb,101.7067,"Kuala Lumpur , Malaysia",3.19612,cr7jyej,,'398133322729021440',1383728555.0,"['speak', 'americano', 'yolanda', 'cool', 'amp', 'dcup', 'https://t.co/vmzbq3n0sb']",Kuala Lumpur
,28800.0,tl,"""@ramonbautista: omg nakakatakot yang mga forecast ng parating na bagyo parang end of the world levels""",121.03085859999999,"san juan,manila",14.6020919,iamannemontano,,'398133448335847424',1383728585.0,"['omg', 'nakakatakot', 'yang', 'mga', 'forecast', 'parat', 'bagyo', 'parang', 'end', 'world', 'level']",Singapore
,28800.0,en,@ANCALERTS: Aquino wants zero casualty in 'Yolanda' onslaught http://t.co/DiSDSvxE7O #YolandaPH -madaling magsalita.,121.1072051,"Manila, Philippines",14.686817900000001,kopimonstah,,'398133474982244352',1383728592.0,"['aquino', 'want', 'casualty', 'yolanda', 'onslaught', 'http://t.co/disdsvxe7o', 'yolandaph', '-madal', 'magsalita']",Hong Kong
,28800.0,tl,"""Girlie, malakas lakas ung bagyo! Lika, cuddle tayo. Baka lamigin ka."" #DaMoves #SoldierOfLove",121.05227726,"T: 14.0700034,121.3237492",14.534882399999999,bno015,,'398133816956420096',1383728673.0,"['girlie', 'malakas', 'lakas', 'ung', 'bagyo', 'lika', 'cuddle', 'tayo', 'baka', 'lamigin', 'damof', 'soldieroflove']",Hong Kong
,,en,Tweet the status of your place now! #YolandaPH,124.22408914,Philippines,9.90778275,supiezajd,,'398133872866516992',1383728686.0,"['tweet', 'status', 'place', 'yolandaph']",
,,en,Prayer is the BEST armor guys so lets keep the faith burning! #YolandaPh #SuperTyphoon #GodblessPhils. http://t.co/GgtaMC6BNq,124.64693503,"Cagayan de Oro City, Phils",8.4651064,therealjeffen,,'398133892890501120',1383728691.0,"['prayer', 'good', 'armor', 'guy', 'let', 'faith', 'burn', 'yolandaph', 'supertyphoon', 'godblessphils', 'http://t.co/ggtamc6bnq']",
,28800.0,tl,Pumasok nadaw sa PAR yung bagyo. Tsk. Stay safe everyone!,123.74201299999999,Philippines,13.12107963,LanzHenry,,'398133919414890497',1383728698.0,"['pumasok', 'nadaw', 'par', 'yung', 'bagyo', 'tsk', 'stay', 'safe']",Hong Kong
,28800.0,en,Waiting for yolanda.,123.85170959999999,,10.269474800000001,vankrstn,,'398134010909437952',1383728719.0,"['wait', 'yolanda']",Hong Kong
,28800.0,en,Keep safe loves #yolandaPH,120.9970953,"Davao City, Philippines",14.4210063,joannemarie06,,'398134039946596352',1383728726.0,"['safe', 'love', 'yolandaph']",Singapore
,28800.0,tl,"Yolanda, Bayuhin mo nga si Clavio. Di nagaral yung lawyer na yun ng ilang taon para bastusin niya.",120.9998137,"Manila, Philippines",14.665374499999999,trevdownlow,,'398134095282065408',1383728739.0,"['yolanda', 'bayuhin', 'nga', 'clavio', 'nagaral', 'yung', 'lawyer', 'yun', 'ilang', 'taon', 'para', 'bastusin', 'niya']",Beijing
,28800.0,en,"Shoutout to all my kabarangay living in southern tagalog, bicol and visayas to stay safe. @barangayginebra #YolandaPH",121.01277340000001,Makati City,14.5472481,NoOtherNico,,'398134330490249216',1383728796.0,"['shoutout', 'kabarangay', 'live', 'southern', 'tagalog', 'bicol', 'visayas', 'stay', 'safe', 'yolandaph']",Beijing
,,tl,"""@ramonbautista: omg nakakatakot yang mga forecast ng parating na bagyo parang end of the world levels""",120.986585,,14.6799081,goddessdianne_,,'398134583129939970',1383728856.0,"['omg', 'nakakatakot', 'yang', 'mga', 'forecast', 'parat', 'bagyo', 'parang', 'end', 'world', 'level']",
,-32400.0,tl,"""@ramonbautista: omg nakakatakot yang mga forecast ng parating na bagyo parang end of the world levels""",121.0354268,New Jerusalem,14.407222899999999,Jakifoxx,,'398134683201847296',1383728880.0,"['omg', 'nakakatakot', 'yang', 'mga', 'forecast', 'parat', 'bagyo', 'parang', 'end', 'world', 'level']",Alaska
,25200.0,id,Happy birthday dian nova yolanda art a.k.a oleett yang ke 40  (with Dian Nova),98.68628000000001,Maldives,3.6290699999999996,sharapar,,'398134704043347968',1383728885.0,"['happy', 'birthday', 'dian', 'nova', 'yolanda', 'art', 'a.k.a', 'oleett', 'yang', 'dian', 'nova']",Jakarta
,-28800.0,es,ENTER:YOLANDA,121.02374426,*,14.60640901,karloVEVO,,'398134717054083072',1383728888.0,"['enter', 'yolanda']",Pacific Time (US & Canada)
,28800.0,tl,"Dear Yolanda, huwag mo ng ituloy. Please lang.",121.05005220000001,"Quezon City, Philippines",14.68644,dndnsnts,,'398134872335601664',1383728925.0,"['dear', 'yolanda', 'huwag', 'ituloy', 'lang']",Singapore
,-32400.0,en,A welcome party for tita yolanda.nyahaha @WiYown @itsashleeora @Van_Dy1989 #friendsforlife #crazyfrog http://t.co/MIgtKBOAjy,124.65137243,philippines,8.48500006,abdulraufmucsin,,'398135120152231937',1383728984.0,"['welcome', 'party', 'tita', 'yolanda.nyahaha', 'friendsforlife', 'crazyfrog', 'http://t.co/migtkboajy']",Alaska
,28800.0,en,I'm waiting for the Typhoon Yolanda what signal would it be here in Cebu City so I can sleep peacefully. So far no updates pa @dost_pagasa.,123.9515636,PH,10.34877088,montejo4life,,'398135500747194368',1383729075.0,"['wait', 'typhoon', 'yolanda', 'signal', 'cebu', 'city', 'sleep', 'peacefully', 'far', 'update']",Hong Kong
,,en,There are still miracles.Don't lose hope....#YolandaPH,124.22417131,Philippines,9.90788236,supiezajd,,'398135777923563520',1383729141.0,"['miracle', ""don't"", 'lose', 'hope', '#yolandaph']",
,-32400.0,en,She's here. #YolandaPH,123.89637090000001,Cebu City,10.3077925,boybagtak,,'398135913600925697',1383729173.0,['yolandaph'],Alaska
,,en,@ANCALERTS: Aquino wants zero casualty in 'Yolanda' onslaught http://t.co/90YkxX4KYv #YolandaPH lol PNoy try to call some storm stoppersXD,121.04748228,"New Manila, Quezon City",14.60948561,akiemownn,,'398136155667202048',1383729231.0,"['aquino', 'want', 'casualty', 'yolanda', 'onslaught', 'http://t.co/90ykxx4kyv', 'yolandaph', 'lol', 'pnoy', 'try', 'storm', 'stoppersxd']",
,-32400.0,tl,Sana hindi magtagal si Yolanda,123.9553463,,10.3504585,shamaeeee,,'398136493522173952',1383729311.0,"['sana', 'hindi', 'magtagal', 'yolanda']",Alaska
,,tl,"Hoping na wag matuloy ang Yolanda na Bagyo sa Pinas, I pray na wag na lang tumuloy,",0.0,Planet Earth,0.0,jinieboy,,'398136640595439616',1383729346.0,"['hop', 'wag', 'matuloy', 'ang', 'yolanda', 'bagyo', 'pinas', 'pray', 'wag', 'lang', 'tumuloy']",
