,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas
,'398337734579736577',1383777291.0,SiRipreciousme,"@degslight @ylee_r all done too sis,, all for @ActorLeeMinHo haha kahit na may paparating na super typhoon tutok sa #HEIRS fighting! ^^",tl,10.31624695,123.96497217,Lives: Pearl Of The Orient Sea,-32400.0,Alaska,,"['sis', 'haha', 'kahit', 'paparat', 'super', 'typhoon', 'tutok', 'heir', 'fight']"
,'398338399158812672',1383777449.0,dianejycebrn,Yolanda please go away.. :(,en,14.11474717,122.96594237,Bicol,28800.0,Beijing,,"['yolanda', 'away']"
,'398338614938988544',1383777501.0,jmikedlv,Cars clean! Ready for the typhoon!,en,10.37670819,123.93650451,Cebu,28800.0,Hong Kong,,"['car', 'clean', 'ready', 'typhoon']"
,'398338717402005504',1383777525.0,aprilrosales16,Just an hour snack. Will head home right away because of the super typhoon. Waaah. :( #cronuts http://t.co/uSw1rL74nt,en,10.31790705,123.89389009,"Makati City, Philippines",-18000.0,Eastern Time (US & Canada),,"['hour', 'snack', 'head', 'home', 'right', 'away', 'super', 'typhoon', 'waaah', 'cronut']"
,'398339355976024065',1383777677.0,maiaPS,salam kecup basah dari Nasi Kapau  (with Annisa Yolanda and Dwiki) [pic]  https://t.co/8eJSetiYIv,id,-0.94386,100.35608,Indonesia - Malaysia,25200.0,Jakarta,,"['salam', 'kecup', 'basah', 'dari', 'nasi', 'kapau', 'annisa', 'yolanda', 'dwiki', 'pic']"
,'398339447130841088',1383777699.0,ribinstarr,Iba na ang lakas ng hangin at iba din ang lakas ng loob magsinungaling. #YolandaPH #Napoles,tl,14.53677089,121.09900057,,,,,"['iba', 'ang', 'lakas', 'hangin', 'iba', 'din', 'ang', 'lakas', 'loob', 'magsinungaling', 'yolandaph', 'napoles']"
,'398339887507582977',1383777804.0,engrcapucao,Sana walang bagyo para hindi ako papasok ng sunday. #YolandaPH,tl,14.589511199999999,121.06604490000001,"San Pedro, Laguna",28800.0,Beijing,,"['sana', 'walang', 'bagyo', 'para', 'hindi', 'ako', 'papasok', 'sunday', 'yolandaph']"
,'398340097789022208',1383777854.0,_MercedesBenj,#YolandaPH iniaalay na po namin sayo si Janet Napoles basta wag nyo lang patayin at perwisyohin ang mga inosente.,tl,36.1017156,-115.0492007,"Las Vegas, Nevada",28800.0,Singapore,,"['yolandaph', 'iniaalay', 'namin', 'sayo', 'janet', 'napoles', 'basta', 'wag', 'nyo', 'lang', 'patayin', 'perwisyohin', 'ang', 'mga', 'inosente']"
,'398340224150810625',1383777884.0,markizawezome,here at best western hotel to hide from typhoon yolanda,en,10.317129800000002,123.89316470000001,Somewhere awesome,-32400.0,Alaska,,"['good', 'western', 'hotel', 'hide', 'typhoon', 'yolanda']"
,'398340232640077824',1383777886.0,beelovesal,Pablo is scarier than Yolanda. Alhamdulillah for that.,id,8.5366007,124.55046019999999,Cagayan de Oro City,-28800.0,Pacific Time (US & Canada),,"['pablo', 'scary', 'yolanda', 'alhamdulillah']"
,'398340529894596608',1383777957.0,Bigledug,"@rainamadrid09 sige, after nung bagyo na sana hindi matuloy",tl,13.15512046,123.73702407,"Legazpi CIty, Philippines ",-32400.0,Alaska,,"['sige', 'nung', 'bagyo', 'sana', 'hindi', 'matuloy']"
,'398340556801454080',1383777964.0,bernochers,@JojoMalig i am wiling to offer JLN as sacrificial lamb to appease typhoon yolanda!,en,41.88518492,12.51282416,italy germany spain singapore,-10800.0,Greenland,,"['wil', 'offer', 'jln', 'sacrificial', 'lamb', 'appease', 'typhoon', 'yolanda']"
,'398340634118860800',1383777982.0,ece_mafae,#YolandaPh should meet JLN.,en,14.534985699999998,121.0500836,Manilz,28800.0,Perth,,"['yolandaph', 'meet', 'jln']"
,'398340649751031808',1383777986.0,illustriousjosh,"While Yolanda is still not in town, i'm watching the Napoles hearing in court. Sorry madam Napoles, i don't believe in your statements",en,10.33376593,123.90753369,Philippines,28800.0,Taipei,,"['yolanda', 'town', 'watch', 'napoles', 'hearing', 'court', 'sorry', 'madam', 'napoles', 'not', 'believe', 'statement']"
,'398340671238451200',1383777991.0,iamchelseakate,#YolandaPH :(( be gentle,en,7.0887223,125.61909689,,28800.0,Beijing,,"['yolandaph', 'gentle']"
,'398341033789886464',1383778077.0,iamanjdeleon,Sending my thoughts and prayers to my fellow Filipino who are experiencing the hype of #YolandaPH. God bless everyone! Stay strong ,en,14.402320000000001,121.03161999999999,"Muntinlupa City, Philippines",28800.0,Singapore,,"['send', 'thought', 'prayer', 'fellow', 'filipino', 'experience', 'hype', 'yolandaph', 'god', 'bles', 'stay', 'strong']"
,'398341334458986496',1383778149.0,gma7LOVE7gma,TEAM UNANG HIRIT TACLOBAN for Yolanda!!!  @textcutie #TextCutie @ NAIA Terminal 3 | BI Departure http://t.co/QVKDn17cs0,en,14.52087863,121.01329779,"quezon city, philippines",28800.0,Singapore,,"['team', 'unang', 'hirit', 'tacloban', 'yolanda', 'textcutie', 'naia', 'terminal', 'departure']"
,'398341541481021441',1383778198.0,IrMolina07,@TrishYyyyy_ awww. May bagyo gid man...,tl,11.56668842,122.73349148,RXS | ILO | ABRA,-32400.0,Alaska,,"['awww', 'bagyo', 'gid', 'man']"
,'398341774042607616',1383778254.0,ianR_Remedios,#LetsPray #Prepare #BigTyphoon#Yolanda !,en,10.30783646,123.89395409,,,,,"['letspray', 'prepare', 'bigtyphoon#yolanda']"
,'398341836986929152',1383778269.0,ballerina9294,Super typhoon ootd  @ Ayala Center http://t.co/HhEbIBZcPQ,de,10.31826534,123.90492439,"Cebu, Philippines ",,,,"['super', 'typhoon', 'ootd', 'ayala', 'center']"
,'398342145838309377',1383778343.0,preciousbeybi,Mati mi na si Yolanda.,tl,13.76820048,122.97650898,"Naga City, Philippines",-28800.0,Pacific Time (US & Canada),,"['mati', 'yolanda']"
,'398342371215032321',1383778396.0,itsmeDj21,Sana si Napoles nlang ang matamaan ng super typhoon.,tl,10.7393773,124.7918206,"Cebu, Philippines",28800.0,Singapore,,"['sana', 'napoles', 'nlang', 'ang', 'matamaan', 'super', 'typhoon']"
,'398342377242251264',1383778398.0,kreeysteen,@SinugbangSugbo: Mura'g sa Senate man ang bagyo.,tl,7.08496554,125.61662658,Philippines,-32400.0,Alaska,,"[""mura'g"", 'senate', 'man', 'ang', 'bagyo']"
,'398342534172114944',1383778435.0,mchX,"Pwede po ba kayo mag donate ng 30m para sa mga nasalanta ng lindol at ngayon bagyo sa visayas region? ""Hindi ko po alam. Wala po ako ganun""",tl,14.20052812,121.13308617,at the fairways...,28800.0,Taipei,,"['pwede', 'kayo', 'mag', 'donate', 'para', 'mga', 'nasalanta', 'lindol', 'ngayon', 'bagyo', 'visayas', 'region', 'hindi', 'alam', 'wala', 'ako', 'ganun']"
,'398342588127645697',1383778448.0,preciousbeybi,Sana matangay ng bagyong Yolanda ang di matibagtibag na nararamdaman ko para sayo.,tl,13.76820048,122.97650898,"Naga City, Philippines",-28800.0,Pacific Time (US & Canada),,"['sana', 'matangay', 'bagyong', 'yolanda', 'ang', 'matibagtibag', 'nararamdaman', 'para', 'sayo']"
,'398342598722867200',1383778451.0,CPadero,Panic Buying. :/ Go home Yolanda! #YolandaPH #SuperTyphoon #igaddict #igdaily @ Colonnade Grocery / http://t.co/S3w7mibEfs,en,10.29668419,123.8995233,Republic of the Philippines,28800.0,Perth,,"['panic', 'buying', 'home', 'yolanda', 'yolandaph', 'supertyphoon', 'igaddict', 'igdaily', 'colonnade', 'grocery']"
,'398342739185504256',1383778484.0,olahkayenavarro,@darreefer ay ohh. walay klase ugma oy. ke ugma maabot si Yolanda :3,tl,8.47261087,124.64853781,"Cagayan de Oro, Philippines.",28800.0,Beijing,,"['ohh', 'walay', 'klase', 'ugma', 'ugma', 'maabot', 'yolanda']"
,'398342856328216576',1383778512.0,ItsmeakenoLei,"@CebuPacificAir whats the latest about ur flight advisory in Aklan? I got flight this sat e bagyo nga dito,",en,11.71132687,122.36922982,CLARK QUAY SINGAPORE,-28800.0,Pacific Time (US & Canada),,"['late', 'flight', 'advisory', 'aklan', 'get', 'flight', 'sit', 'bagyo', 'nga', 'dito']"
,'398342888888623104',1383778520.0,nicoleiXOXO,Letchiii. Di pa Natuloy sa Tagaytay dahil sa Bagyo :(((,tl,14.42570325,121.43020245,,-21600.0,Central Time (US & Canada),,"['letchiii', 'natuloy', 'tagaytay', 'dahil', 'bagyo']"
,'398342942592479233',1383778533.0,DigitalTyphoon,201330HAIYAN11715(JST)9.3131.1905hPa60 http://t.co/eCYYuL2UI0 #haiyan #TY201330,ja,9.3,131.1,,32400.0,Tokyo,,"['201330haiyan11715(jst)9.3131.1905hpa60', 'haiyan', 'ty201330']"
,'398342947915051008',1383778534.0,DigitalTyphoonE,"[JMA] Typhoon HAIYAN (201330) is at 9.3N, 131.1E with 905hPa and 60m/s on 2013-11-07 06 UTC http://t.co/q9PC5rxnkL #haiyan #TY201330",en,9.3,131.1,Tokyo,-36000.0,Hawaii,,"['jma', 'typhoon', 'haiyan', '9.3n', '131.1e', 'hpa', 'm/s', 'utc', 'haiyan', 'ty201330']"
,'398343009982373888',1383778549.0,OhPerre,Kahit si Yolanda di ma tibag ang pag lalandi ng paa ko. :),tl,10.713088800000001,122.5511873,"Paris, France",-32400.0,Alaska,,"['kahit', 'yolanda', 'tibag', 'ang', 'pag', 'lalandi', 'paa']"
,'398343071613456384',1383778563.0,eli_camacho,Calm before the storm? #YolandaPH,en,14.54924,121.01183,"T: 14.544789,121.009589",28800.0,Singapore,,"['calm', 'storm', 'yolandaph']"
,'398343074532696064',1383778564.0,parkseunghyuk,Asan na ba si Typhoon Yolanda? Pwede nya ba isama si Janet Lim Napoles para matigil na ang lecheng chant nya na  https://t.co/Ou0bBfxXVx,tl,14.59729,121.09698999999999,Republic of the Philippines,28800.0,Hong Kong,,"['asan', 'typhoon', 'yolanda', 'pwede', 'nya', 'isama', 'janet', 'lim', 'napoles', 'para', 'matigil', 'ang', 'lecheng', 'chant', 'nya']"
,'398343229034483712',1383778601.0,cathmarieanfone,Ikyas ky nahadlok ni Yolanda! Hahahaha (@ Waterfront Airport Hotel &amp Casino) http://t.co/TPZGO6VRkk,tl,10.3168595,123.97815612,"San Diego, CA",28800.0,Singapore,,"['ikyas', 'nahadlok', 'yolanda', 'hahahaha', 'waterfront', 'airport', 'hotel', 'amp', 'casino']"
,'398343441492373504',1383778651.0,OnlyLelouch,",because of the typhoon, amung  1week vacation na butangan ug extension! Haha ..",tl,8.7131983,125.7605088,Philippines,-28800.0,Pacific Time (US & Canada),,"['typhoon', 'amung', '1week', 'vacation', 'butangan', 'extension', 'haha']"
,'398343629778866176',1383778696.0,apascual634,Bonding with my love love cousin... #happy #moment #bonding #votearianagrande #YolandaPH #keepsafe #christmas http://t.co/VObW9kd4cJ,en,11.4913066,122.5635328,Manila,,,,"['bond', 'love', 'love', 'cousin', 'happy', 'moment', 'bonding', 'votearianagrande', 'yolandaph', 'keepsafe', 'christma']"
,'398343655368323072',1383778702.0,ItsmeakenoLei,@CebuPacificAir i hav my Flight this Saturday since PAGASA announced Bagyong Yolanda will strikes here At Aklan!,en,11.71132687,122.36922982,CLARK QUAY SINGAPORE,-28800.0,Pacific Time (US & Canada),,"['hav', 'flight', 'saturday', 'pagasa', 'announce', 'bagyong', 'yolanda', 'strike', 'aklan']"
,'398343868640280576',1383778753.0,kreeysteen,@RVpakiss hala oh diay.  pero sge lng gud panagsa raman ka mulaag na bagyo ,tl,7.08496245,125.61662603,Philippines,-32400.0,Alaska,,"['hala', 'diay', 'pero', 'sge', 'lng', 'gud', 'panagsa', 'raman', 'mulaag', 'bagyo']"
,'398344058998779904',1383778799.0,WaywardKiddo,natatakot daw sa bagyo. eh nagagawa pa ngang mag twitter at fb? ano to? pa arte2 para malaman ng lahat na maarte ka? pki explain. labyu.,tl,10.7756255,122.5583035,Mystic Falls,3600.0,Paris,,"['natatakot', 'daw', 'bagyo', 'nagagawa', 'ngang', 'mag', 'twitter', 'ano', 'arte2', 'para', 'malaman', 'lahat', 'maarte', 'pki', 'explain', 'labyu']"
,'398344085603229696',1383778805.0,mishukoy,Bagyo man unta pero why is it so alimuot mannn? ,tl,10.353567199999999,123.92577804,"Tokyo, Japan",32400.0,Tokyo,,"['bagyo', 'man', 'unta', 'pero', 'alimuot', 'mannn']"
,'398344219053809664',1383778837.0,chummyboholst,The calm before the storm. #Haiyan #supertyphoon @ Makati Central Business District http://t.co/Avw4dlwEa3,en,14.55671018,121.02118492,Makati City,28800.0,Singapore,,"['calm', 'storm', 'haiyan', 'supertyphoon', 'makati', 'central', 'business', 'district']"
,'398344312393838592',1383778859.0,PinayTravelista,Got back in just before rain fell again. #Surigao #YolandaPH #travel #TravelMindanao (@ Le Chard Place) http://t.co/tnZT2p2cRx,en,9.76595929,125.48303616,Philippines,28800.0,Singapore,,"['get', 'rain', 'fall', 'surigao', 'yolandaph', 'travel', 'travelmindanao', 'chard', 'place']"
,'398344344337276928',1383778867.0,MikoooTheGreat,@AngelicBabs hahaha. Na! May bagyo bwas dapat mag bati na kamo. Kng indi kadtuan ta ka da kag ako mapatay cmo. Loljk. Haha,tl,11.5870034,122.7311187,,28800.0,Hong Kong,,"['hahaha', 'bagyo', 'bwa', 'dapat', 'mag', 'bati', 'kamo', 'kng', 'indi', 'kadtuan', 'kag', 'ako', 'mapatay', 'cmo', 'loljk', 'haha']"
,'398344402570989568',1383778881.0,preciousbeybi,Paalisin na yan si Napoles. Sasama na daw yan kay Yolanda eh. Yaan nyo na.,tl,13.76820048,122.97650898,"Naga City, Philippines",-28800.0,Pacific Time (US & Canada),,"['paalisin', 'yan', 'napoles', 'sasama', 'daw', 'yan', 'kay', 'yolanda', 'yaan', 'nyo']"
,'398344730712768512',1383778959.0,maykhadz,Session on going despite the upcoming of Super Typhoon #publicservice #rainorshine #sangguniangbayan http://t.co/1pbed9IXiT,en,11.25050913,123.99832622,"cebu city,philippines",-32400.0,Alaska,,"['session', 'despite', 'upcoming', 'super', 'typhoon', 'publicservice', 'rainorshine', 'sangguniangbayan']"
,'398344848081567744',1383778987.0,erika14me,YoLanda kindly Go Away :) please I'm begging you!,en,14.54654422,121.08130482,,-36000.0,Hawaii,,"['yolanda', 'kindly', 'away', 'beg']"
,'398344978717372416',1383779018.0,erika14me,REMEMBER YOLANDA GOD IS BIGGER THAN YOU! ,en,14.54659171,121.08126566,,-36000.0,Hawaii,,"['remember', 'yolanda', 'god', 'big']"
,'398345005225373696',1383779024.0,MikoooTheGreat,"@johnrichardyu higda, lantaw tv, twitter kag magbinuang. Bored eh. May bagyo abi KUNO! hahahaha",tl,11.5870027,122.73111940000001,,28800.0,Hong Kong,,"['higda', 'lantaw', 'twitter', 'kag', 'magbinuang', 'bore', 'bagyo', 'abi', 'kuno', 'hahahaha']"
,'398345039186632705',1383779032.0,fenysandiardjo,Semangat boy  Saat Dunia Masih Milik Kita by Andra And The Backbone (with Ineke yolanda)  https://t.co/3M6tOPVpsX,id,-6.37564,106.91832,Jakarta,,,,"['semangat', 'boy', 'saat', 'dunia', 'masih', 'milik', 'kita', 'andra', 'backbone', 'ineke', 'yolanda']"
,'398345102823014400',1383779048.0,raymark_ong,Typhoon bah diay!! (@ Citigym w/ 2 others) http://t.co/a2Z6hbmAJ7,en,10.32444387,123.90407212,cebu city  phil,-32400.0,Alaska,,"['typhoon', 'bah', 'diay', 'citigym']"
,'398345148284686337',1383779058.0,iamgioven23,Cebu City Mayor Rama declares work suspension for both private and public offices in the city tomorrow | @cebudailynews #YolandaPH,en,10.32214191,123.89234473,quezon city,28800.0,Hong Kong,,"['cebu', 'city', 'mayor', 'rama', 'declare', 'work', 'suspension', 'private', 'public', 'office', 'city', 'tomorrow', 'yolandaph']"
,'398345566243266560',1383779158.0,triokz,Harvest na lang ts daan kay para di masayang ig abot ni #yolanda @ Triokz Crib http://t.co/r58j3EZAoL,tl,10.30188312,123.98057557,"Cebu, Philippines",28800.0,Hong Kong,,"['harvest', 'lang', 'daan', 'kay', 'para', 'masayang', 'abot', 'yolanda', 'triokz', 'crib']"
,'398346173490008064',1383779303.0,MikeOGlobal,#Haiyan is currently a Cat 5 typhoon with sustained winds of 280 km/ hour and gusts up to 306 km/ hour. #Skytracker http://t.co/daRKSEUvX2,en,51.05254969,-114.04106038,Calgary,-18000.0,Eastern Time (US & Canada),,"['haiyan', 'currently', 'cat', 'typhoon', 'sustained', 'wind', 'km/', 'hour', 'gust', 'km/', 'hour', 'skytracker']"
,'398346335746682880',1383779342.0,XBaldos,@airphilexpress. hi I want a confirmation if the flights from tac - manila Tomorrow will be re- schedule due to typhoon ??,en,14.56053506,121.01567131,,,,,"['want', 'confirmation', 'flight', 'tac', 'manila', 'tomorrow', 're-', 'schedule', 'typhoon']"
,'398346698289733633',1383779428.0,itsjoyceeeeee,Welcome Yolanda!! ,en,-19.8301,-40.06394,,28800.0,Hong Kong,,"['welcome', 'yolanda']"
,'398346749963558912',1383779440.0,frin_gldys14,@SRiveraawr hapon cguro tapos jan na kami stay paalam ulit ako nag bago isip kasi may bagyo daw,tl,14.60011449,120.99069061,mendiola manila,-25200.0,Arizona,,"['hapon', 'cguro', 'tapos', 'jan', 'kami', 'stay', 'paalam', 'ulit', 'ako', 'nag', 'bago', 'isip', 'kasi', 'bagyo', 'daw']"
,'398346776454774784',1383779447.0,AnjieTabz,"""May bagyo na nga inuuna mo pa ang kalandian mo. """,tl,11.57286361,122.77066871,N 1135' 0'' / E 12245' 0'',28800.0,Singapore,,"['bagyo', 'nga', 'inuuna', 'ang', 'kalandian']"
,'398346802157469696',1383779453.0,aprilmaeow11,As we pray for our safety from #Yolanda. Let us also pray that #Napoles will once and for all tell the truth. #PorkProbe #PatrolPork,en,15.481396100000001,120.9794837,Tropical Islands,-18000.0,Eastern Time (US & Canada),,"['pray', 'safety', 'yolanda', 'let', 'pray', 'napoles', 'tell', 'truth', 'porkprobe', 'patrolpork']"
,'398346837125382144',1383779461.0,elaymsay,"@lufflyy ayambot ah. Hahahaha. Mg tapos bagyo, ma tambay tatu sa leganes ah. Hahahaha.",tl,10.7023378,122.46874220000001,"O -town, ILO",-32400.0,Alaska,,"['ayambot', 'hahahaha', 'tapos', 'bagyo', 'tambay', 'tatu', 'legan', 'hahahaha']"
,'398346883048808448',1383779472.0,chinita18,That typhoon is really scary. Praying for everyone's safety especially my family and friends. :( #Haiyan #YolandaPH,en,40.596824,-111.67986299999998,in the mountains of Utah :p,-25200.0,Mountain Time (US & Canada),,"['typhoon', 'scary', 'pray', 'safety', 'especially', 'family', 'friend', 'haiyan', 'yolandaph']"
,'398347024996646912',1383779506.0,dynmark18,rainy.. supertyphoon yolanda. take care all of us and may our God  have mercy in us.,en,14.2756261,122.70287169999999,tayabaa city,,,,"['rainy', 'supertyphoon', 'yolanda', 'care', 'god', 'mercy']"
,'398347220052766720',1383779552.0,ineswarleta,Isn't there supposed to be a typhoon coming or something? It's sunny af #calmbeforethestorm,en,14.55223796,121.05658329,"Manila, Madrid.",,,,"['not', 'suppose', 'typhoon', 'come', 'sunny', 'calmbeforethestorm']"
,'398347262507483136',1383779562.0,kelseyfurrygay,"""Before the storm comes the calm."" #YolandaPH",en,10.30829984,123.87212167, CEBU,28800.0,Hong Kong,,"['storm', 'come', 'calm', 'yolandaph']"
,'398347374973960192',1383779589.0,AYEHology,"A break of sunshine! #SuperTyphoonHaiyan #Yolanda Signal3 @ Hilongos, Leyte http://t.co/krtFhOUZtx",en,10.37251241,124.74864871,4 37.2772 S  55 30.2247 E,28800.0,Hong Kong,,"['break', 'sunshine', 'supertyphoonhaiyan', 'yolanda', 'signal3', 'hilongos', 'leyte']"
,'398347436756074496',1383779604.0,LarsKarlsson,Nrmar sig Filipinerna. Ping @Nyhetsspoilers  RT @sr_ekot: Supertyfonen Haiyan nrmar sig http://t.co/X5TBJr9auv,sv,58.44631715,12.407916400000001,Uddevalla,-10800.0,Greenland,,"['nrmar', 'sig', 'filipinerna', 'ping', 'supertyfonen', 'haiyan', 'nrmar', 'sig']"
,'398347571468333057',1383779636.0,nishacastante23,Sana si Napoles nalang ang binagyuhan ni Yolanda,tl,12.0956358,124.5077861,,28800.0,Beijing,,"['sana', 'napoles', 'nalang', 'ang', 'binagyuhan', 'yolanda']"
,'398347890122162176',1383779712.0,Palangzkie,I can now feel #YolandaPH . tugnaw grabeh!,tl,9.227848199999999,126.0272426,"Surigao, Philippines",-28800.0,Pacific Time (US & Canada),,"['feel', 'yolandaph', 'tugnaw', 'grabeh']"
,'398348126144442368',1383779768.0,arismanzo,"When typhoon Yolanda starts to conquer the Philipines, #AriellaArida has already conquered the http://t.co/HgyAjek7QD",en,14.31938649,121.09722686,Laguna,28800.0,Hong Kong,,"['typhoon', 'yolanda', 'start', 'conquer', 'philipines', 'ariellaarida', 'conquer']"
,'398348645373726720',1383779892.0,nishacastante23,Mas malala pa siya sa bagyo. #Napoles,tl,12.0956358,124.5077861,,28800.0,Beijing,,"['mas', 'malala', 'siya', 'bagyo', 'napole']"
,'398348794363797504',1383779928.0,zayleejakal,Ngano karon pmn ni cla ni ari oy nga bagyo man.,tl,10.312108300000002,123.8819791,Cebu City,-18000.0,Eastern Time (US & Canada),,"['ngano', 'karon', 'pmn', 'cla', 'ari', 'nga', 'bagyo', 'man']"
,'398348976207839232',1383779971.0,jpaulo02,Typhoon Yolanda is now here. Could feel her now. Currently experiencing strong rain #prayforvisayas http://t.co/GpiffO2GCc,en,9.309710699999998,123.28422621,philippines,-28800.0,Pacific Time (US & Canada),,"['typhoon', 'yolanda', 'feel', 'currently', 'experience', 'strong', 'rain', 'prayforvisayas']"
,'398349319280939008',1383780053.0,Palangzkie,@LarongCarinamae i guess wyay surf camp mahitabo tomorrow?? #YolandaPH,en,9.227848199999999,126.0272426,"Surigao, Philippines",-28800.0,Pacific Time (US & Canada),,"['gues', 'wyay', 'surf', 'camp', 'mahitabo', 'tomorrow', 'yolandaph']"
,'398349406392438785',1383780074.0,Junyyyyyyy,#YolandaPH #YolandaUpdates #PrayForThePhilippines #PRAYFORVISAYAS,en,13.890453699999998,121.0981155,"MNL, Phil.",-28800.0,Pacific Time (US & Canada),,"['yolandaph', 'yolandaupdates', 'prayforthephilippine', 'prayforvisayas']"
,'398349507336761344',1383780098.0,maltiq,"Yolanda versus Janet, lookin like everyone is hooked on Janet n no comment answers...prepare instead for Y!",en,32.70017216,-117.03732053,,28800.0,Hong Kong,,"['yolanda', 'versus', 'janet', 'lookin', 'like', 'hook', 'janet', 'comment', 'answer', 'prepare', 'instead']"
,'398349655198552065',1383780133.0,tm_delacruz,@philyanghasban anjan na ata yung bagyong yolanda kaya mahangin. HAHAHAHA,tl,14.58267865,121.09135305,Republic of the Philippines :),-32400.0,Alaska,,"['anjan', 'ata', 'yung', 'bagyong', 'yolanda', 'kaya', 'mahangin', 'hahahaha']"
,'398349987454545920',1383780212.0,trishalle," PAGASA: Southern part of M.Manila will be the most affected by #YolandaPH specifically Las Pias, Muntinlupa, Paraaque &amp Pasay.@gmanews",en,14.4721561,120.97001526,,,,,"['pagasa', 'southern', 'm.manila', 'affect', 'yolandaph', 'specifically', 'las', 'pias', 'muntinlupa', 'paraaque', 'amp']"
,'398350016521064448',1383780219.0,TheWreaker,There goes the rain. #YolandaPH,en,8.574679199999999,123.3379206,"Dipolog City, Philippines",28800.0,Singapore,,"['rain', 'yolandaph']"
,'398350344373030912',1383780297.0,1973Bollers,#yolanda you suck ruining my holiday stay save everyone,en,-37.82112811,145.02832919,adelaide,,,,"['yolanda', 'suck', 'ruin', 'holiday', 'stay', 'save']"
,'398350359682228224',1383780301.0,1stLawOfALdwin,Super Haiyan!! Si Goku panapat sa bagyo. #WorstJokeEver,tl,10.731155300000001,122.54845379999999,Iloilo/Bacolod/LaCarlota,28800.0,Perth,,"['super', 'haiyan', 'goku', 'panapat', 'bagyo', 'worstjokeever']"
,'398350484223696896',1383780331.0,AnjieTabz,Tinak'an guro si Yolanda kay Napoles. Wala na sya gana mag pusdak. Hahaha,tl,11.57386105,122.76090554,N 1135' 0'' / E 12245' 0'',28800.0,Singapore,,"[""tinak'an"", 'guro', 'yolanda', 'kay', 'napoles', 'wala', 'sya', 'gana', 'mag', 'pusdak', 'hahaha']"
,'398350567187046400',1383780350.0,PantojaJames,Pwede kayang ialay si Napoles kay bagyong yolanda? @vicegandako hahaha,tl,13.92012359,120.70543112,Philippines,-25200.0,Arizona,,"['pwede', 'kayang', 'ialay', 'napoles', 'kay', 'bagyong', 'yolanda', 'hahaha']"
,'398350566683729920',1383780350.0,KKKirk_Official,Paparating na si #YolandaPH,tl,11.1880957,125.0032988,"Liverpool, England",-32400.0,Alaska,,"['paparat', 'yolandaph']"
,'398350633620623361',1383780366.0,NenengV,@PinoyKowtsPh: Be safe everyone. #YolandaPH kaya pala mukulimlin -.- mej late.,tl,7.05274562,125.59386529,Davao City,28800.0,Beijing,,"['safe', 'yolandaph', 'kaya', 'pala', 'mukulimlin', 'mej', 'late']"
,'398350754592718848',1383780395.0,KayeCaren,Painting our nails while waiting for #Yolanda http://t.co/OiCuOEzhoU,en,8.44849243,124.62622681,Cagayan de Oro City,-28800.0,Pacific Time (US & Canada),,"['paint', 'nail', 'wait', 'yolanda']"
,'398350785005645824',1383780402.0,XhycaSandalo,"May bagyo raw? Napoles: hindi ko po alam, ewan ko sa kanila.",tl,10.317867300000001,123.9065925,Philippines,-28800.0,Pacific Time (US & Canada),,"['bagyo', 'raw', 'napole', 'hindi', 'alam', 'ewan', 'kanila']"
,'398351100589244416',1383780478.0,kaizokuekim,Hope hindi ka manalasa sa PINASbukas na flight namin papuntang Coron #YolandaPH,tl,15.05202181,120.69891951,pampanga,28800.0,Beijing,,"['hope', 'hindi', 'manalasa', 'pinasbukas', 'flight', 'namin', 'papuntang', 'coron', 'yolandaph']"
,'398351237352919040',1383780510.0,joefryl,Powerful typhoon  in word this year. http://t.co/0PmRjfU8gV,en,49.24458559,-123.0712725,,-25200.0,Arizona,,"['powerful', 'typhoon', 'word', 'year']"
,'398351426063048704',1383780555.0,stargaze07,RT @victoriatulad: PAGASA: Southern part of M.Manila will be the most affected by #YolandaPH (cont) http://t.co/Z8ij7zDSll,en,14.593520000000002,121.02188999999998,Philippines ,28800.0,Singapore,,"['pagasa', 'southern', 'm.manila', 'affect', 'yolandaph', 'cont']"
,'398351593118375936',1383780595.0,appletespinosa,"#homebound #praying and #hoping #YolandaPH will go away na.. #keepsafe me familia, friends and love ones Xoxo .. http://t.co/2HAjn0bN4d",en,10.30280528,123.89135394,Philippines ... :o),-32400.0,Alaska,,"['homebound', 'pray', 'hop', 'yolandaph', 'away', 'keepsafe', 'familia', 'friend', 'love', 'one', 'xoxo']"
,'398351690660720641',1383780618.0,kaizokuekim,"PAGASA: Southern part of M.Manila will be the most affected by #YolandaPH specifically Las Pias, Muntinlupa, Paraaque &amp Pasay @Hebihimejc",en,15.05202181,120.69891951,pampanga,28800.0,Beijing,,"['pagasa', 'southern', 'm.manila', 'affect', 'yolandaph', 'specifically', 'las', 'pias', 'muntinlupa', 'paraaque', 'amp', 'pasay']"
,'398351912929468417',1383780671.0,ayasofiacopi,"Nostalgia LPPI  (w/ Yolanda, Omni Sanisya, &amp 2 others at LPPI (Lembaga Pengembangan Perbankan Indonesia)) [pic]  https://t.co/w5525YZMci",id,-6.22384,106.81536000000001,"T: -1.2714116,116.8533817",25200.0,Jakarta,,"['nostalgia', 'lppi', 'yolanda', 'omni', 'sanisya', 'amp', 'lppi', 'lembaga', 'pengembangan', 'perbankan', 'indonesia', 'pic']"
