,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398264543769821184',1383759841,geraldinemisa,"Goodmorning Sunshine! Yolanda please, lumihis ka na. God bless Everyone! :) (@ Maglaya and Misa's Home - @frisco) http://t.co/sj7Sx5JLCv",en,14.64172464,121.01630786,Quezon City ,),28800,,,
,'398266354740244480',1383760273,OnlyChristlynC,Bahala padung na si Yolanda.. Basta ako... SMILING japon. MwahahahaXD #instadaily #instagood http://t.co/nkML92u287,tl,10.30763595,124.02010918,WATTYLAND,-32400,Alaska,,"['bahala', 'padung', 'yolanda', 'basta', 'ako', 'smiling', 'japon', 'mwahahahaxd', 'instadaily', 'instagood']",
,'398269257273712640',1383760965,COCOhernandez,Please go somewhere else this weekend!  #YolandaPH,en,14.57072648,121.02273629,"Makati, Philippines",28800,Hong Kong,,"['weekend', 'yolandaph']",
,'398271025361604608',1383761386,HansDeihl,Yolanda XD,tr,7.07882179,125.61758568,,28800,Beijing,,['yolanda'],
,'398271693031890946',1383761545,nikkomileS,waterproof kami! #rescueTeam #YolandaPh [pic]  https://t.co/Ny1D5I2hqA,vi,11.30231,124.6861,"T: 11.2993848,124.6813913",28800,Singapore,,"['waterproof', 'kami', 'rescueteam', 'yolandaph', 'pic']",
,'398272511088939008',1383761740,gotstylesDT,May spag. Fruit salad. Coffee jelly ngadi. HAHAAHA YUNG TOTOO BAGYO O PARTY? Hayys.,tl,11.2484101,125.006053,Philippines,,,,"['spag', 'fruit', 'salad', 'coffee', 'jelly', 'ngadi', 'hahaaha', 'yung', 'totoo', 'bagyo', 'party', 'hayys']",
,'398273756260343808',1383762037,chaarbaakii,"@QueenAshi: Yolanda, Aba naman! bumaha na, lumindol, nagkagera, tapos babaha ulit? Anong trip mo?! Paki explain! Labyu. Haha Tita Yols!! ",tl,10.2995439,123.86382481,"CEBU, PHILS",28800,Beijing,,"['yolanda', 'aba', 'naman', 'bumaha', 'lumindol', 'nagkagera', 'tapos', 'babaha', 'ulit', 'anong', 'trip', 'paki', 'explain', 'labyu', 'haha', 'tita', 'yols']",
,'398274761769230336',1383762277,abieru,Dili unta madaun ng bagyo uy -.- let there be miracle  #YolandaPH,tl,7.07775816,125.60702163,Philippines,,,,"['dili', 'unta', 'madaun', 'bagyo', 'let', 'miracle', 'yolandaph']",
,'398276165825097728',1383762612,siennanary,oh yolanda!,tr,8.48256765,124.64962311,Cagayan de Oro City,-32400,Alaska,,['yolanda'],
,'398278003731361792',1383763050,teejayceebee,@kwwiinclar oo nang. :(( po ang iban ko na friends dw ndi mag sulod ky bagyo gd kuno. Hahaha,tl,10.6810307,122.96193601,"Paris, le-de-France",-32400,Alaska,,"['nang', 'ang', 'iban', 'friend', 'ndi', 'mag', 'sulod', 'bagyo', 'kuno', 'hahaha']",
,'398280904742686720',1383763742,iamALDZtitude,"Are you cancelling all your Nov.8&amp9 flights to Cebu, @CebuPacificAir? #YolandaPH",en,7.8258594,123.429896,"Pagadian City, Philippines",28800,Taipei,,"['cancel', 'nov.8&amp;9', 'flight', 'cebu', 'yolandaph']",
,'398282505322635265',1383764123,IrMolina07,@Binsoyyyyy: diin na ang bagyo? waay man?!ahaha,tl,11.56675418,122.73359685,RXS | ILO | ABRA,-32400,Alaska,,"['diin', 'ang', 'bagyo', 'waay', 'man?!ahaha']",
,'398283665135763456',1383764400,diaztashaaa,"nag sugod nag ulan, WELCOME YOLANDA (standing ovation)",tl,8.4710077,124.6293072,,-7200,Mid-Atlantic,,"['nag', 'sugod', 'nag', 'ulan', 'welcome', 'yolanda', 'stand', 'ovation']",
,'398284848223096832',1383764682,gotstylesDT,Typhoon?,en,11.2484105,125.0060532,Philippines,,,,['typhoon'],
,'398286263800717312',1383765019,jacemirasol,Sana dalhin ka ng bagyo Napoles!!! #napoles #senate,tl,10.26352,123.8445438,BHL- DGTE - CEB,28800,Perth,,"['sana', 'dalhin', 'bagyo', 'napole', 'napole', 'senate']",
,'398287581969784832',1383765334,DonyaAnghelita,Madami ng nagreready sa bagyo. I can feel it kasi madaming nabili sa hardwarr namin at un ung sinasabi. Huehue Goodmorning hardware kasi ako,tl,14.4175121,120.9237,,28800,Beijing,,"['madami', 'nagreready', 'bagyo', 'feel', 'kasi', 'madam', 'nabili', 'hardwarr', 'namin', 'ung', 'sinasabi', 'huehue', 'goodmorning', 'hardware', 'kasi', 'ako']",
,'398288952353771520',1383765660,lalalaMeh,"@allaboutkyky: After this, everything will hopefully be okay. Keep faith in God.  #YolandaPH",en,11.63854317,122.33142766,Nebula Galaxy ,28800,Beijing,,"['hopefully', 'okay', 'faith', 'god', 'yolandaph']",
,'398289613212483584',1383765818,Porsshhh,@wiicirujales Hahahaha Epek!! Delubyo kasi si Yolanda haha,tl,13.93383983,121.6171487,Philippines,28800,Hong Kong,,"['hahahaha', 'epek', 'delubyo', 'kasi', 'yolanda', 'haha']",
,'398290637373440001',1383766062,seph_ubalde,Janet Napoles vs the People of the Philippines vs Supertyphoon Yolanda,en,14.7051583,121.0390117,Manila,28800,Singapore,,"['janet', 'napoles', 'people', 'philippines', 'supertyphoon', 'yolanda']",
,'398293256569487360',1383766686,iPrinceEnzo,Darating si Yolanda para patayin si Napoles. Uulan ng kasinungaling! Hayup ka Yolanda Patayin Si Napoles! #Patrolpor NGOs #PorkProbe,tl,14.92321167,121.03029175, MNL / BLCN / SNJDM ,28800,Beijing,,"['darating', 'yolanda', 'para', 'patayin', 'napoles', 'uulan', 'kasinungal', 'hayup', 'yolanda', 'patayin', 'napoles', 'patrolpor', 'ngos', 'porkprobe']",
,'398294669739565056',1383767023,kelvinabcdy,Si Napoles ra kuno ang bisitahon ni Yolanda!,tl,10.37459415,123.96213523,,,,,"['napoles', 'kuno', 'ang', 'bisitahon', 'yolanda']",
,'398296460380237824',1383767450,jiseno,Ang tgal! Tsk! @ANCALERTS: Typhoon Yolanda to leave PH Area of Responsibility on Sunday #YolandaPH,en,14.61496873,120.96723085,,-28800,Pacific Time (US & Canada),,"['ang', 'tgal', 'tsk', 'typhoon', 'yolanda', 'leave', 'area', 'responsibility', 'sunday', 'yolandaph']",
,'398297593169846272',1383767720,PAMtastic21,'Coz that #NapolesSenateHearing and #Yolanda won'stop me from posting this #throwbackThursday :)) http://t.co/s6BC55wQCi,en,14.55168406,121.02732182,"Quezon City, Philippines",-39600,International Date Line West,,"['coz', 'napolessenatehearing', 'yolanda', ""won'stop"", 'post', 'throwbackthursday']",
,'398298193403727872',1383767863,heychiinana,"""@PeanutBitterLOL: DI NADAW MO ARIG VISAYAS SI YOLANDA, MO DIRITSO NLNG DAW SHA DDTO SA HEARING NI NAPOLES.""",tl,10.3973076,124.0016449,"Cebu, Philippines  ",-28800,Pacific Time (US & Canada),,"['nadaw', 'arig', 'visayas', 'yolanda', 'diritso', 'nlng', 'daw', 'sha', 'ddto', 'hearing', 'napoles']",
,'398297895918505984',1383767793,jeromegalicia,"Almost a hundred M ang napupunta sa mga walang kwentang tao. Pero yung mga nasalanta ng bagyo, lindol or etc. almost 10M lang.",tl,14.36150693,121.05593378,"Philippines, MNLA",28800,Hong Kong,,"['ang', 'napupunta', 'mga', 'walang', 'kwentang', 'tao', 'pero', 'yung', 'mga', 'nasalanta', 'bagyo', 'lindol', 'lang']",
,'398298545570459648',1383767947,happychaw,Kusog sa hangin oi. Lord please protect us. #YolandaPH @ Biscom http://t.co/2nQ4YXgQGB,tl,10.1963884,122.8637921,Negros Occidental,,,,"['kusog', 'hangin', 'lord', 'protect', 'yolandaph', 'biscom']",
,'398299035762561024',1383768064,elaymsay,Yolanda's here. Rain :/,en,10.7023399,122.4687415,"O -town, ILO",-32400,Alaska,,"['yolanda', 'rain']",
,'398300309908238337',1383768368,vankrstn,"""@PeanutBitterLOL: DI NADAW MO ARIG VISAYAS SI YOLANDA, MO DIRITSO NLNG DAW SHA DDTO SA HEARING NI NAPOLES."" maynta mayntaaaa!",tl,10.2857304,123.8730505,,28800,Hong Kong,,"['nadaw', 'arig', 'visayas', 'yolanda', 'diritso', 'nlng', 'daw', 'sha', 'ddto', 'hearing', 'napoles', 'maynta', 'mayntaaaa']",
,'398302145566769152',1383768806,RoselleKatrin,http://t.co/z1tfxm4rEN Asa si Yolanda? ( @ Ayala Center Cebu ).,tl,10.318425,123.906376,Cebu City,-28800,Pacific Time (US & Canada),,"['asa', 'yolanda', 'ayala', 'center', 'cebu']",
,'398303801276657664',1383769201,iamjaneyC,Laag-laag before Yolanda strikes. kenmavis #happyfamily #hubby #lovey #Maveylove #Yolanda #instababy http://t.co/gOt1gRASD7,en,10.3261923,123.90532672,Cebu City,-32400,Alaska,,"['laag', 'laag', 'yolanda', 'strike', 'kenmavis', 'happyfamily', 'hubby', 'lovey', 'maveylove', 'yolanda', 'instababy']",
,'398305415840006144',1383769585,myfanweed,@NicoleTanTan love you eh! Minglanilla lng! Yolanda kasi ehh :(,tl,10.2467244,123.78577506,,28800,Beijing,,"['love', 'minglanilla', 'lng', 'yolanda', 'kasi', 'ehh']",
,'398306825378234368',1383769922,MykelSanRoque,Waiting for boarding time. Bound for General Santos City. #yolanda shoo! @ Cinnabon http://t.co/RJJwe1r4rQ,en,14.52031702,121.01237935,Manila,28800,Hong Kong,,"['wait', 'boarding', 'time', 'bind', 'general', 'santos', 'city', 'yolanda', 'shoo', 'cinnabon']",
,'398308546733178880',1383770332,jUdE_MD,"Pag yolanda and napoles lang mo, mamainit lang ko. Haha @ Tabla Chocolate Caf http://t.co/6OLnHPUMA5",tl,10.31927854,123.90482932,"Cebu City, Philippines",28800,Hong Kong,,"['pag', 'yolanda', 'napole', 'lang', 'mamainit', 'lang', 'haha', 'tabla', 'chocolate', 'caf']",
,'398309900633137152',1383770655,RICHARGEEEE,"@KASABIHAN: OVERHEARD: Payag ba kayo na ialay si NAPOLES, kapalit ng paglayas ni YOLANDA sa pinas? -game! Hahaha",tl,14.58305836,121.14406441,"taytay,rizal",28800,Hong Kong,,"['overhear', 'payag', 'kayo', 'ialay', 'napoles', 'kapalit', 'paglayas', 'yolanda', 'pina', '-game', 'hahaha']",
,'398310780740726784',1383770865,QuishaBaterna,How am I supposed to leave for SG tomorrow if there's a super typhoon coming...,en,14.42179321,121.03527258,MANILA,-32400,Alaska,,"['suppose', 'leave', 'tomorrow', 'super', 'typhoon', 'come']",
,'398311948699189248',1383771143,OhTeej,"#YolandaPH is now second to Sen. Miriam as the super typhoon! Hehehe! Hindi ka titigilan nyan, #NapolesHearing  ka!",tl,10.69874,122.58783,Philippines,,,,"['yolandaph', 'second', 'sen.', 'miriam', 'super', 'typhoon', 'hehehe', 'hindi', 'titigilan', 'nyan', 'napoleshearing']",
,'398312596056469504',1383771297,glaizamarie005,5:00pm bagyong Yolanda,tl,10.30252,123.8893501,"Cebu City, Philippines ",,,,"['5:00pm', 'bagyong', 'yolanda']",
,'398313801013288960',1383771585,reyhubay,Maulan na. #YolandaPH #TyphoonHaiyan #Haiyan (@ Tagum City) [pic]: http://t.co/ivyDwaXJ8N,vi,7.4419565,125.80569048,"Davao, Philippines",28800,Singapore,,"['maulan', 'yolandaph', 'typhoonhaiyan', 'haiyan', 'tagum', 'city', 'pic']",
,'398315284773101568',1383771938,ImPaulaG,PRAY AND PREPARE. #YolandaPH,en,14.51396484,121.05849915,Taguig City,28800,Beijing,,"['pray', 'prepare', 'yolandaph']",
,'398316404736151552',1383772205,chaarbaakii,"@davemontes9: Kung BAGYO ko, nya BAGYO pud ka, aw syempre naay PAG-ASA! haha Boooom!",tl,10.29953603,123.86381363,"CEBU, PHILS",28800,Beijing,,"['kung', 'bagyo', 'nya', 'bagyo', 'pud', 'syempre', 'naay', 'pag', 'asa', 'haha', 'boooom']",
,'398318076170473472',1383772604,KtheGreatDayne,Wrong timing ang bagyo.. Gusto ko pa naman lumabas.,tl,13.63301163,123.18018783,Instagram: krishabichara,-32400,Alaska,,"['wrong', 'timing', 'ang', 'bagyo', 'gusto', 'naman', 'lumabas']",
,'398319245437968384',1383772883,tashakigwah,Gas-ing up before Yolanda hits. (@ Shell Gas Station) http://t.co/8ouuCd4LIK,en,10.3176373,123.89440477,,28800,Hong Kong,,"['gas', 'yolanda', 'hit', 'shell', 'gas', 'station']",
,'398320822084829184',1383773259,itsmarkmejia,@ABSCBNChannel2: Yolanda  is likely the strongest storm to form on the planet this year. Please be safe! #YolandaPH,en,14.6162404,120.9640551,"Manila, Philippines",28800,Singapore,,"['yolanda', 'likely', 'strong', 'storm', 'form', 'planet', 'year', 'safe', 'yolandaph']",
,'398322268717076480',1383773603,MajMolarte,May bagyo talaga para makapanuod tayo ng hearing ni Napoles. About time to participate in democracy,tl,13.64488,123.2312645,,-25200,Arizona,,"['bagyo', 'talaga', 'para', 'makapanuod', 'tayo', 'hear', 'napoles', 'time', 'participate', 'democracy']",
,'398323685733306368',1383773941,enitsuJenaJ,I slept through the rest of the hearing before it was suspended. Hi #YolandaPH,en,8.14182813,123.84660878,Ozamiz City.. ,-32400,Alaska,,"['sleep', 'rest', 'hearing', 'suspend', 'yolandaph']",
,'398326327096643584',1383774571,iAMkiFUw,Hasula!!! All my bags are packed hahaha andam2 din kay lisod na #piccollage #instapic #yolanda @ http://t.co/zIr8zTbq3m,tl,8.49882282,124.65863785,philippines,,,,"['hasula', 'bag', 'pack', 'hahaha', 'andam2', 'din', 'kay', 'lisod', 'piccollage', 'instapic', 'yolanda']",
,'398328618209640448',1383775117,brainyoreo,"Ano daw? Nagpaadvance na si Jeron ng pakikiramay, wala pa yung bagyo may nasalanta na agad",tl,14.65847,121.14991,"T: 14.6215901,121.0533834",28800,Hong Kong,,"['ano', 'daw', 'nagpaadvance', 'jeron', 'pakikiramay', 'wala', 'yung', 'bagyo', 'nasalanta', 'agad']",
,'398329881026514945',1383775418,anlanyan,I'm gettin' there. #Yolanda maawa ka. I'm almost home.,en,8.19657,124.22551,"Iligan City, Philippines",-28800,Pacific Time (US & Canada),,"['gettin', 'yolanda', 'maawa', 'home']",
,'398331492826222592',1383775803,HoT_UniCo,Nagsisimula na magparamdam si #YolandaPH #Iskerd #Iscarrey http://t.co/gm8fsKSKaV,tl,10.3032469,123.894288,"Queen City of the South, CEBU!",-25200,Arizona,,"['nagsisimula', 'magparamdam', 'yolandaph', 'iskerd', 'iscarrey']",
,'398333920875278336',1383776382,paolosanjuan,@_mariellouise Why are you acting like that? Whats happening? Is that the effect of the current typhoon that devastating our counrty?,en,13.6240755,123.1931661,Naga City,28800,Beijing,,"['act', 'like', 'happen', 'effect', 'current', 'typhoon', 'devastate', 'counrty']",
,'398335138494705664',1383776672,belladelosantos,Yolanda vs Napoles @ Century Plaza Hotel http://t.co/mwjOVIFUc2,id,10.31157055,123.89423847,"Cebu, Philippines",28800,Taipei,,"['yolanda', 'napoles', 'century', 'plaza', 'hotel']",
,'398336671051022336',1383777037,Jamscey,Kung mag bagyo man.. Sa birthday ko nalang para wala ko gasto. Hahah,tl,10.70156212,122.56457798,Philippines ,-32400,Alaska,,"['kung', 'mag', 'bagyo', 'man', 'birthday', 'nalang', 'para', 'wala', 'gasto', 'hahah']",
,'398337464374288384',1383777226,Vellalat,HUY JUSKO YOLANDA TABANGI ANG IKADUHA NGA TOMBOY SA SHOWTIME,tl,10.38933712,123.95015289,Queen City of the South,28800,Beijing,,"['huy', 'jusko', 'yolanda', 'tabangi', 'ang', 'ikaduha', 'nga', 'tomboy', 'showtime']",
,'398340634118860800',1383777982,ece_mafae,#YolandaPh should meet JLN.,en,14.5349857,121.0500836,Manilz,28800,Perth,,"['yolandaph', 'meet', 'jln']",
,'398342377242251264',1383778398,kreeysteen,@SinugbangSugbo: Mura'g sa Senate man ang bagyo.,tl,7.08496554,125.61662658,Philippines,-32400,Alaska,,"[""mura'g"", 'senate', 'man', 'ang', 'bagyo']",
,'398343229034483712',1383778601,cathmarieanfone,Ikyas ky nahadlok ni Yolanda! Hahahaha (@ Waterfront Airport Hotel &amp Casino) http://t.co/TPZGO6VRkk,tl,10.3168595,123.97815612,"San Diego, CA",28800,Singapore,,"['ikyas', 'nahadlok', 'yolanda', 'hahahaha', 'waterfront', 'airport', 'hotel', 'amp', 'casino']",
,'398344402570989568',1383778881,preciousbeybi,Paalisin na yan si Napoles. Sasama na daw yan kay Yolanda eh. Yaan nyo na.,tl,13.76820048,122.97650898,"Naga City, Philippines",-28800,Pacific Time (US & Canada),,"['paalisin', 'yan', 'napoles', 'sasama', 'daw', 'yan', 'kay', 'yolanda', 'yaan', 'nyo']",
,'398346776454774784',1383779447,AnjieTabz,"""May bagyo na nga inuuna mo pa ang kalandian mo. """,tl,11.57286361,122.77066871,N 1135' 0'' / E 12245' 0'',28800,Singapore,,"['bagyo', 'nga', 'inuuna', 'ang', 'kalandian']",
,'398348645373726720',1383779892,nishacastante23,Mas malala pa siya sa bagyo. #Napoles,tl,12.0956358,124.5077861,,28800,Beijing,,"['mas', 'malala', 'siya', 'bagyo', 'napole']",
,'398350567187046400',1383780350,PantojaJames,Pwede kayang ialay si Napoles kay bagyong yolanda? @vicegandako hahaha,tl,13.92012359,120.70543112,Philippines,-25200,Arizona,,"['pwede', 'kayang', 'ialay', 'napoles', 'kay', 'bagyong', 'yolanda', 'hahaha']",
,'398352069444526080',1383780709,lianne_md,Saying goodbye to paradise. Running from the typhoon. Praying for everyone's safety. (@ Naga - Pili Airport) http://t.co/Uqx53izSH9,en,13.58493942,123.2688105,Tarlac-Manila-and back :p,-28800,Pacific Time (US & Canada),,"['say', 'goodbye', 'paradise', 'run', 'typhoon', 'pray', 'safety', 'naga', 'pili', 'airport']",
,'398354896556400640',1383781383,kasirosos,Camote Toron and Hot Choco (Milo) and Typhoon Yolanda. #DailyGrind #NewsTeam @ GMA Northern Mindanao http://t.co/VkComate4G,de,8.4804039,124.6528708,Cagayan de Oro,28800,Beijing,,"['camote', 'toron', 'hot', 'choco', 'milo', 'typhoon', 'yolanda', 'dailygrind', 'newsteam', 'gma', 'northern', 'mindanao']",
,'398357487234981888',1383782000,TwylaHoran,Umuulan na. #YolandaPH,tr,13.0187309,121.4794458,Deep inside Niall's heart :'),,,,"['umuulan', 'yolandaph']",
,'398359496835100672',1383782479,Ms_WinnieBeth,Nararamdaman ko n c #YolandaPH . Please be safe everyone . #PrayersForAll,tl,12.27337,122.05306,,28800,Beijing,,"['nararamdaman', 'yolandaph', 'safe', 'prayersforall']",
,'398360983158026240',1383782834,1stLawOfALdwin,"Shoot for the moon, even if you miss YOLANDA 'mong the stars. Hoo hoo.",en,10.7311645,122.5484338,Iloilo/Bacolod/LaCarlota,28800,Perth,,"['shoot', 'moon', 'mis', 'yolanda', 'mong', 'star', 'hoo', 'hoo']",
,'398363132050944000',1383783346,itsmephats,"Naka ayos na ang mga sasakyan namin dito sa Aklan, everybody's prepared na, hopefully humina si Yolanda http://t.co/MqpGlLqVHx",tl,11.7136871,122.3747182,Philippines,-32400,Alaska,,"['naka', 'ayo', 'ang', 'mga', 'sasakyan', 'namin', 'dito', 'aklan', 'everybody', 'prepare', 'hopefully', 'humina', 'yolanda']",
,'398364720912408576',1383783725,coragupana,"So far no rain, no wind but it's so gloomy day in Cebu. #YolandaPh http://t.co/XBIO3ndS54",en,10.29807606,123.98757222,"Cebu, Philippines",28800,Singapore,,"['far', 'rain', 'wind', 'gloomy', 'day', 'cebu', 'yolandaph']",
,'398365973712875520',1383784024,basetherese,Si yolanda ba ga joke :( hahahhahaa,tl,10.2615208,123.8445248,ceb,28800,Beijing,,"['yolanda', 'joke', 'hahahhahaa']",
,'398368087478521856',1383784528,valerietill,"Abenteuer Typhoon: Letzte Fhre bekommen, nun warten auf den Flug von Kalibu nach Manila. #typhoon #philippines",de,11.68623822,122.38055853,Munich/Germany,3600,Berlin,,"['abenteuer', 'typhoon', 'letzte', 'fhre', 'bekomman', 'nun', 'warten', 'auf', 'den', 'flug', 'von', 'kalibu', 'nach', 'manila', 'typhoon', 'philippine']",
,'398370311009083392',1383785058,AysusMARIEyosep,Ma super typhoon na pero ang ginhikanan ko abaw gapamilit gid manyapon sa gwa te ano kami ya karon mapalid hangin? Hay ambot,tl,10.77074284,122.57790237,"Iloilo, Philippines",-28800,Pacific Time (US & Canada),,"['super', 'typhoon', 'pero', 'ang', 'ginhikanan', 'abaw', 'gapamilit', 'gid', 'manyapon', 'gwa', 'ano', 'kami', 'karon', 'mapalid', 'hangin', 'hay', 'ambot']",
,'398372280905916416',1383785527,LanzHenry,@Joooshbelen @seydsolfindo mithyuu both sana wala bagyo bukas leche d tayo makakaparty,tl,13.12106344,123.74205359,Philippines,28800,Hong Kong,,"['mithyuu', 'sana', 'wala', 'bagyo', 'bukas', 'leche', 'tayo', 'makakaparty']",
,'398373835507912704',1383785898,cuckookrung,Huhuhu Can't believe Mom is still working in midst of this Super Typhoon,en,10.9732642,124.9587614,Planet Earth,43200,Kamchatka,,"['huhuhu', 'not', 'believe', 'mom', 'work', 'midst', 'super', 'typhoon']",
,'398375488046895104',1383786292,sjogrenlinnea,@viktorianyren party tonight #typhoon,en,11.95666822,121.93000873,,,,,"['party', 'tonight', 'typhoon']",
,'398377545852153857',1383786783,Vellalat,Lord.. Ayaw tawn pakusga's Yolanda! Gabii na huhuhu,tl,10.38933867,123.95014973,Queen City of the South,28800,Beijing,,"['lord', 'ayaw', 'tawn', 'pakusga', 'yolanda', 'gabii', 'huhuhu']",
,'398378890059448320',1383787103,luhanscurls,@kyrajabines_: Signal #2 na? Mura man walay bagyo diri ,tl,10.29721678,123.87191057,"cebu, phils",28800,Beijing,,"['signal', 'mura', 'man', 'walay', 'bagyo', 'diri']",
,'398380172623097856',1383787409,raceorgano,Walang tv sa connection ung tv sa condo hahah tutuloy ba yung bagyo bukas??,tl,14.67447281,121.08807883,,-32400,Alaska,,"['walang', 'connection', 'ung', 'condo', 'hahah', 'tutuloy', 'yung', 'bagyo', 'bukas']",
,'398381351834890240',1383787690,superyannah,"ohmygod RT @ANCALERTS: JUST IN: Signal #4: Eastern Samar, Samar, Leyte, Southern Leyte, Biliran #YolandaPH",tl,13.61872229,123.21781198,Pilipinas,28800,Beijing,,"['ohmygod', 'signal', 'eastern', 'samar', 'samar', 'leyte', 'southern', 'leyte', 'biliran', 'yolandaph']",
,'398381945265987585',1383787831,herleeey_,nafifeel ko na yung bagyo =))) whahaa,tl,14.2776069,121.1228474,Xii Boy-Inlove ,10800,Baghdad,,"['nafifeel', 'yung', 'bagyo', 'whahaa']",
,'398382956948901888',1383788073,kapteyndyak,Typhoon Yolanda http://t.co/2Phewtw1R8,en,10.738809,122.509995,,,,,"['typhoon', 'yolanda']",
,'398383998453284864',1383788321,valerietill,"""Die Ruhe vor dem Sturm"" - jetzt wei ich woher das Sprichwort kommt... #typhoon #philippines",de,11.6863263,122.3804888,Munich/Germany,3600,Berlin,,"['die', 'ruhe', 'vor', 'dem', 'sturm', 'jetzt', 'wei', 'ich', 'woher', 'das', 'sprichwort', 'kommt', 'typhoon', 'philippine']",
,'398385092587827200',1383788582,LenObrador,Oh ayan na si yolanda..,tr,13.9117208,120.8692104,"Lemery, Batangas",-32400,Alaska,,"['ayan', 'yolanda']",
,'398385714343063553',1383788730,CHAMPAGNE_nigga,"Omg, the sign of Yolanda hahaha",en,14.68486977,121.13214016,,-32400,Alaska,,"['omg', 'sign', 'yolanda', 'hahaha']",
,'398386439311728641',1383788903,audreypiolo,Where's #YolandaPH now?,en,6.49443353,124.84328125,,28800,Singapore,,['yolandaph'],
,'398387129685774336',1383789068,beasolors,Pls dont yolanda im begging,en,13.1477492,123.7172543,10880 Malibu Point. 90265,-32400,Alaska,,"['pls', 'not', 'yolanda', 'beg']",
,'398387995298250752',1383789274,iamWaltzXY,Typhoon Yolanda cant stop my bugan.BWAHAHAHA #workouthog #workout #fitness #fitnessfirst #nofilter @ http://t.co/YIbDy1JWRg,en,10.31856617,123.90450597,"Gulf Shores, Alabama",-28800,Pacific Time (US & Canada),,"['typhoon', 'yolanda', 'not', 'stop', 'bugan', 'bwahahaha', 'workouthog', 'workout', 'fitness', 'fitnessfirst', 'nofilter']",
,'398389386040987648',1383789606,grtrdeduarte,"@gemlufrangco: ""The strongest typhoon in the WORLD this year is about to hit our country.. PRAY, everyone. Pray.  #YolandaPH""",en,14.64526833,121.10321822,PH,-28800,Pacific Time (US & Canada),,"['strong', 'typhoon', 'world', 'year', 'hit', 'country', 'pray', 'pray', 'yolandaph']",
,'398390039568076801',1383789761,ArvieTahil,Sunny weather in Makati. Walang marka ni Yolanda! [pic]  https://t.co/wB9hvWhtkC,en,14.55825,121.01965,"T: 14.64702,121.01759",28800,Singapore,,"['sunny', 'weather', 'makati', 'walang', 'marka', 'yolanda', 'pic']",
,'398390955336040448',1383789980,anncharmz,"Almighty Father, please protect us.#storm#typhoon#God#instapray#Godisgood#safe @ charmz crib http://t.co/D4gDxspNaz",en,10.30544273,123.86903501,"10.309359,123.872913",-21600,Central Time (US & Canada),,"['almighty', 'father', 'protect', 'us.#storm#typhoon#god#instapray#godisgood#safe', 'charmz', 'crib']",
,'398392114569961472',1383790256,_anneeeeeeeee,"Everyoneee, do stay safe from yolanda :))",en,14.7043222,121.0656569,philippines,28800,Taipei,,"['everyoneee', 'stay', 'safe', 'yolanda']",
,'398392983206125568',1383790463,CERTIFIEDsoshi,Wala namang typhoon yolanda -.-,tl,14.6288269,121.12173462,"Manila,South Korea",28800,Beijing,,"['wala', 'namang', 'typhoon', 'yolanda']",
,'398393265621180416',1383790530,AndrewProdigy,Randam ko na si bagyong Yolanda. #bagyongyolanda,tl,7.0254989,125.4939761,Parts Unknown,-32400,Alaska,,"['randam', 'bagyong', 'yolanda', 'bagyongyolanda']",
,'398393716995420160',1383790638,khaieeetan,"Omg, may bagyo bukas dito T.T",tl,14.36937289,121.04871959,Philippines,28800,Beijing,,"['omg', 'bagyo', 'bukas', 'dito', 't.t']",
,'398394805614428160',1383790898,Amirahbells,"@frzxhm: Lol arent we allowed to fix our things for the super typhoon? Laguna should be suspended, too. Yes pls",en,14.37159143,121.05535911,@denyzexxlianne's 5ever x,28800,Beijing,,"['lol', 'not', 'allow', 'fix', 'thing', 'super', 'typhoon', 'laguna', 'suspend', 'yes', 'pls']",
,'398395733352542208',1383791119,imSimplyAlyssa,Medium rains and cold weather here..... I can feel the super typhoon coming this way.,en,11.70167547,122.36739909,Neverland with Alex Gaskarth,-32400,Alaska,,"['medium', 'rain', 'cold', 'weather', 'feel', 'super', 'typhoon', 'come', 'way']",
,'398396203173306368',1383791231,CielahMalabanan,"""@DepEd_PH: IMUS, CAVITE | #walangpasok Classes in ALL LEVELS (public &amp private) are suspended tomorrow, Nov. 8, 2013 | via @ocd_calabarzon""",en,14.3227246,121.0246407,"G.M.A, Cavite",28800,Hong Kong,,"['imus', 'cavite', 'walangpasok', 'class', 'levels', 'public', 'amp', 'private', 'suspend', 'tomorrow', 'nov.']",
,'398396635253710848',1383791334,vianicechricia,Sana hindi malakas yung bagyo as expected :(,tl,14.46997,121.0267,South,-32400,Alaska,,"['sana', 'hindi', 'malakas', 'yung', 'bagyo', 'expect']",
,'398397250163838978',1383791480,juvylstar,Rainy Evening..Keep safe everyone #YolandaPH is starting already to ruin us..,en,14.5326947,120.9903802,Filipinas,-28800,Pacific Time (US & Canada),,"['rainy', 'evening', 'safe', 'yolandaph', 'start', 'ruin']",
,'398397605375262721',1383791565,inahrawr,Napagrocery ng d oras! Okay na yung handa sa bagyo no @ellamaevarona ,tl,14.61125032,120.99147709,MNL,-28800,Pacific Time (US & Canada),,"['napagrocery', 'ora', 'okay', 'yung', 'handa', 'bagyo']",
