,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398266272527294464',1383760253,Vinceezzzz,Daw gusto ko ya magpuli sbng:( gling bsi abutan ako sang bagyo:/,tl,10.69607305,122.55166431,,28800,Beijing,,"['daw', 'gusto', 'magpuli', 'sbng', 'bsi', 'abutan', 'ako', 'sing', 'bagyo:/']",
,'398268290071412736',1383760734,thenewlei,People are lining up... Racks are almost empty... #yolandaPH (at Robinsons Supermarket)  https://t.co/0YPAejXi9Y,en,10.30698,123.89567,"10.298476,123.897327",28800,Hong Kong,,"['people', 'line', 'rack', 'yolandaph', 'robinsons', 'supermarket']",
,'398270903249014784',1383761357,kathryntisalona,"-- Si Yolanda lang yan Pilipinas. Corruption nga nilalabanin natin, bagyo pa kaya? #hindinatutulogangDiyos #PrayforPhilippines",tl,14.17672027,121.21737121,"Laguna, Philippines",,,,"['yolanda', 'lang', 'yan', 'pilipinas', 'corruption', 'nga', 'nilalabanin', 'natin', 'bagyo', 'kaya', 'hindinatutulogangdiyos', 'prayforphilippine']",
,'398271593844985858',1383761522,Grepaldeo,Ingat na lang po yung mga pamilya natin sa probinsya. Yolanda plss sana lumihis kana.,tl,14.6226734,120.987844,"Philippines, Manila",-25200,Arizona,,"['ingat', 'lang', 'yung', 'mga', 'pamilya', 'natin', 'probinsya', 'yolanda', 'pls', 'sana', 'lumihis', 'kana']",
,'398272358332370945',1383761704,jhavinuya,Lets pray (-/\-) #YolandaPH,ht,14.5536439,121.0985882,"Pasig City, NCR,  Philippines",28800,Hong Kong,,"['let', 'pray', 'yolandaph']",
,'398273512000864256',1383761979,fishmarq,@elmitanyo saka ako ang tatalo kay yolanda. Ako ang magpapahina sa kanya. Hehe,tl,14.5797023,121.0559766,"Manila, Philippines",28800,Beijing,,"['saka', 'ako', 'ang', 'tatalo', 'kay', 'yolanda', 'ako', 'ang', 'magpapahina', 'kanya', 'hehe']",
,'398274535537262593',1383762223,TheThirdie,#YolandaPH can't stop my #ThrowbackThursday post. HAHAHA! Lol. June 2012 with #TeamNighthawks. My very http://t.co/uV3naIUMdc,en,9.78881276,123.53707797,"Cebu, Philippines",-32400,Alaska,,"['yolandaph', 'not', 'stop', 'throwbackthursday', 'post', 'hahaha', 'lol', 'june', 'teamnighthawks']",
,'398276074208907264',1383762590,LeilaniMDF,My TL is super active now! Me ADHD sya! Good morning all and keep safe! #YolandaPH is nearing,en,15.32620905,120.65666431,central plains of luzon,28800,Hong Kong,,"['super', 'active', 'adhd', 'sya', 'good', 'morning', 'safe', 'yolandaph', 'near']",
,'398277906100547584',1383763027,siennanary,@OfficialBirdyy ah bisan ga bagyo. haha!,tl,8.48260156,124.64961665,Cagayan de Oro City,-32400,Alaska,,"['bisan', 'bagyo', 'haha']",
,'398280568812498944',1383763661,kristinereyyap,bagyo? weh?,tl,8.2100297,124.2437337,PH,-28800,Pacific Time (US & Canada),,"['bagyo', 'weh']",
,'398282235973222400',1383764059,doctorChristine,Morning sweat! This is my way of preparing for Yolanda! Now off to save Sights! #cardio #offToWork @ http://t.co/MxWduq92YZ,en,10.32083767,123.88653512,Republic of the Philippines,28800,Hong Kong,,"['morn', 'sweat', 'way', 'prepare', 'yolanda', 'save', 'sight', 'cardio', 'offtowork']",
,'398283508658872320',1383764362,elennimae,Ughhhh. I wish.dili madayon ang bagyo. Mayta suyupon cya sa dagat.,tl,10.3180631,123.9026166,cebu,-28800,Pacific Time (US & Canada),,"['ughhhh', 'wish.dili', 'madayon', 'ang', 'bagyo', 'mayta', 'suyupon', 'cya', 'dagat']",
,'398284507087794176',1383764600,potatoque,TWD &gt&gt&gt&gt Yolanda,es,10.3254554,123.8837495,"Cebu, Philippines",-28800,Pacific Time (US & Canada),,"['twd', 'gt;&gt;&gt;&gt', 'yolanda']",
,'398285680305917952',1383764880,chaarbaakii,@krizzy_kalerQUI: #NapolesPH at the senate floor VS #YolandaPH in the air.,en,10.29953814,123.86381433,"CEBU, PHILS",28800,Beijing,,"['napolesph', 'senate', 'floor', 'yolandaph', 'air']",
,'398287390302674944',1383765288,allaboutkyky,"After this, everything will hopefully be okay. Keep faith in God.  #YolandaPH",en,11.70849838,122.36628613,somewhere in your heart,,,,"['hopefully', 'okay', 'faith', 'god', 'yolandaph']",
,'398288302807080960',1383765505,porpolinaa,"Mag  amin kana ngani Napoles ta si Yolanda kontra,  sa sobrang hambog mo kuminusog si uran",tl,13.6860937,123.1985931,Naga City,-25200,Mountain Time (US & Canada),,"['mag', 'amin', 'kana', 'ngani', 'napoles', 'yolanda', 'kontra', 'sobrang', 'hambog', 'kuminusog', 'uran']",
,'398289410287865856',1383765769,PolarBiBear,Good morning! Lets all be prepared for typhoon #YolandaPH be safe everyone! Blessed Thursday! :3,en,14.6953393,120.9972171,Valenzuela City,28800,Beijing,,"['good', 'morning', 'let', 'prepare', 'typhoon', 'yolandaph', 'safe', 'bless', 'thursday']",
,'398290265233825792',1383765973,ydelejcentillas,Keep safe! #yolanda,en,7.8074616,125.0818948,PH,,,,"['safe', 'yolanda']",
,'398292163139612673',1383766426,Vellalat,Dba 2 pm pa maabot si Yolanda but ni land na siya's Philippines pag 12 am?,tl,10.38934279,123.95014137,Queen City of the South,28800,Beijing,,"['dba', 'maabot', 'yolanda', 'land', 'siya', 'philippines', 'pag']",
,'398294625506430976',1383767013,ronamyrtle,@babesabrazaldo ayoko manuod e. panira ng araw. Mas delubyo pa sya sa bagyo e! Hahaha,tl,14.25165516,121.38331009,Philippines,28800,Beijing,,"['ayoko', 'manuod', 'panira', 'araw', 'mas', 'delubyo', 'sya', 'bagyo', 'hahaha']",
,'398296318189527040',1383767416,rubysparks___,"And because it's #momol weather, just before #yolanda....#avocado #cake #medyo #baboy#hungergames http://t.co/0jR9w6pJvw",en,14.57079892,121.0607838,halfway there...,-32400,Alaska,,"['momol', 'weather', 'yolanda', '#avocado', 'cake', 'medyo', 'baboy#hungergame']",
,'398297364034633728',1383767666,niiielmallari,Dadating na yung bagong bagyo di parin umaamin si Napoles.,tl,15.4594471,120.95028602,,10800,Riyadh,,"['dadat', 'yung', 'bagong', 'bagyo', 'parin', 'umaamin', 'napoles']",
,'398298139125612544',1383767851,jaris_official,"Despite the threat of Typhoon Yolanda, padayon ra jud ko sa pag.pangadorno sa among christmas tree... http://t.co/nrbW0PC74a",tl,10.0164581,123.6159064,cebu philippines,-10800,Greenland,,"['despite', 'threat', 'typhoon', 'yolanda', 'padayon', 'jud', 'pag.pangadorno', 'christma', 'tree']",
,'398298656605892608',1383767974,iggyb0i07,Mas matindi pa ata si Napoles kay 'Yolanda' harhar,tl,10.33723638,123.9189383,"Central Visayas, Cebu City",28800,Singapore,,"['mas', 'matindi', 'ata', 'napoles', 'kay', 'yolanda', 'harhar']",
,'398298496094064640',1383767936,benjocadag,WHAT IF KAYA PAPARARING DITO SA PINAS SI YOLANDA AY DAHIL EXCLUSIVE NIYANG SUSUNSUIN SI NAPOLES PAPUNTANG KARAGATAN DI BA GUYS NO,tl,14.1745499,121.2476596,UPLB | Philippines,-32400,Alaska,,"['kaya', 'papararing', 'dito', 'pinas', 'yolanda', 'dahil', 'exclusive', 'niyang', 'susunsuin', 'napoles', 'papuntang', 'karagatan', 'guys']",
,'398298942015680512',1383768042,XedAmora,Who's trending? #Yolanda or #Napoles ??,en,14.44250247,121.00386352,Republic of the Philippines,28800,Hong Kong,,"['trend', 'yolanda', 'napole']",
,'398300087702786048',1383768315,ESPEJOJESSA,Napoles and Yolanda sitting on the tree K I S S I N G HAHAHAHAHHAHAHA  @ Adtos daplin  http://t.co/YyVE3aYyyR,tl,9.6258795,123.8630643,Philippines,-36000,Hawaii,,"['napole', 'yolanda', 'sit', 'tree', 'hahahahahhahaha', 'adtos', 'daplin']",
,'398301828686684160',1383768730,valentinaayy,"Dear Yolanda, wag ka muna epal. Pinapanuod ko pa kung pano mag sinungaling si Napoles.",tl,12.3681693,123.6278317,City of HEARTS,-39600,International Date Line West,,"['dear', 'yolanda', 'wag', 'muna', 'epal', 'pinapanuod', 'kung', 'pano', 'mag', 'sinungal', 'napoles']",
,'398303654605635585',1383769166,hoiMarcCyrus,"""@PeanutBitterLOL: HMMMMMMM http://t.co/YZeCpx1isn"" - #Yolanda, where are you? #Napoles is very ready to meet you!",en,10.3848994,123.9753577,never neverland ,25200,Bangkok,,"['hmmmmmmm', 'yolanda', 'napoles', 'ready', 'meet']",
,'398304813147889666',1383769442,AC_sensei,@justcallmelloyd @senmiriam parang 'Carrie' lang ang dating eh. Eto yung #YolandaPH in person. Lol,tl,9.29030365,123.30182559,Las Islas Filipinas,28800,Hong Kong,,"['parang', 'carrie', 'lang', 'ang', 'date', 'eto', 'yung', 'yolandaph', 'person', 'lol']",
,'398306527427035136',1383769850,chaarbaakii,@krizzy_kalerQUI: #MiriamPH &gt #NapolesPH + #YolandaPH ,sk,10.29954333,123.8638167,"CEBU, PHILS",28800,Beijing,,"['miriamph', 'napolesph', 'yolandaph']",
,'398307752822308865',1383770143,ZoelidGold,@TissueElevator: Prayer brigade. #YolandaPH Pass this message on. :) http://t.co/du3cXL80St,en,10.3298918,123.89800845,"SAN DIEGO, CALIFORNIA ",-28800,Pacific Time (US & Canada),,"['prayer', 'brigade', 'yolandaph', 'pass', 'message']",
,'398309766348304384',1383770623,porpolinaa,DAE PA NGANI MAG HAHAGUPIT SI YOLANDA BINABAHA NA SI NAPOLES HAHAHA NGURAGAN,tl,13.6860937,123.1985931,Naga City,-25200,Mountain Time (US & Canada),,"['dae', 'ngani', 'mag', 'hahagupit', 'yolanda', 'binabaha', 'napoles', 'hahaha', 'nguragan']",
,'398310723098398720',1383770851,EchoAlamar,UMATRAS SI YOLANDA :O,es,14.6168954,120.9726612,,28800,Beijing,,"['umatras', 'yolanda']",
,'398311898661142530',1383771131,wendymanalo,Nararamdaman ko na. Huhu. Sana wag ng tumuloy yung bagyo.,tl,13.1466463,123.7189401,Neverland,28800,Beijing,,"['nararamdaman', 'huhu', 'sana', 'wag', 'tumuloy', 'yung', 'bagyo']",
,'398312529203826688',1383771281,maykhadz,Rainy Thursday  Yolanda can't stop us(^^) @ Daanbantayan Presidencia http://t.co/DFcrAnT2fG,ja,11.25050913,123.99832622,"cebu city,philippines",-32400,Alaska,,"['rainy', 'thursday', 'yolanda', 'not', 'stop', 'us(^^', 'daanbantayan', 'presidencia']",
,'398313752811954176',1383771573,EJChua1995,wa na dayon c Yolanda ning back out sya kay na strong nas Miriam S.((:,tl,10.29670445,123.9047053,Queen City Of The South,28800,Beijing,,"['dayon', 'yolanda', 'ning', 'sya', 'kay', 'strong', 'nas', 'miriam']",
,'398315094079066112',1383771893,dollzpie,I'm super uneasy w/ the coming storm. Best to be prepared. Let's pray &amp let us all be safe. Take care everyone #YolandaPH,en,14.6623086,121.0797652,"Quezon City, Philippines",-28800,Pacific Time (US & Canada),,"['super', 'uneasy', 'come', 'storm', 'good', 'prepared', 'let', 'pray', 'amp', 'let', 'safe', 'care', 'yolandaph']",
,'398316336272920577',1383772189,tinywinyyy,"Let's be prepared.  Lord, protect your people. #YolandaPHRegram from @bethvillacastin  @ http://t.co/Q7L9QDGbXb",en,10.30412413,123.88019515,"Cebu City, Philippines",28800,Hong Kong,,"['let', 'prepare', 'lord', 'protect', 'people', 'yolandaphregram']",
,'398317615136796672',1383772494,HeyRaffy,"May mga tao diyan na kahit may bagyo, magpapa Mags pa rin. Hahaha :)",tl,13.6171239,123.2234104,Naga City,32400,Seoul,,"['mga', 'tao', 'diyan', 'kahit', 'bagyo', 'magpapa', 'mags', 'rin', 'hahaha']",
,'398318897482321920',1383772800,minkay091,I can finally tweet!!!!!!thanks to this typhoon em home alone!!!!!Nw: trap by henry#OTL,en,8.2498418,124.2643321,"Seoul, South Korea",-32400,Alaska,,"['finally', 'tweet!!!!!!thanks', 'typhoon', 'home', 'alone!!!!!nw', 'trap', 'henry#otl']",
,'398320748890042369',1383773241,PantojaJames,Ang sarap ialay ni napoles kay Bagyong Yolanda hahaha ,id,13.92012359,120.70543112,Philippines,-25200,Arizona,,"['ang', 'sarap', 'ialay', 'napole', 'kay', 'bagyong', 'yolanda', 'hahaha']",
,'398321862834270208',1383773507,ElmorhForTheWin,Oha! #YolandaPH seems not on her way now. Another false weather forecast? :-),en,14.5812895,121.0039109,Pearl of the Orient Seas,28800,Taipei,,"['oha', 'yolandaph', 'way', 'false', 'weather', 'forecast']",
,'398323495110574080',1383773896,Robertsaniity,@ABSCBNChannel2: Yolanda  is likely the strongest storm to form on the planet this year. Please be safe! #YolandaPH http://t.co/sJQPH6SMcq,en,11.58125742,122.75800659,"California city, California",28800,Beijing,,"['yolanda', 'likely', 'strong', 'storm', 'form', 'planet', 'year', 'safe', 'yolandaph']",
,'398325978503471104',1383774488,looZURB,Any update about the typhoon??? I wanna know. Asa naman siya rn??,en,10.31732849,123.87870916,"cebu,philippines",-28800,Pacific Time (US & Canada),,"['update', 'typhoon', 'wanna', 'know', 'asa', 'naman', 'siya']",
,'398327737548816384',1383774907,zuuperZAR,I hear yolanda's approaching. Pamperinggg  (@ Anea's Nail Spa) http://t.co/xQtAUJQFG8,en,10.69431109,122.56561842,Philippines,28800,Perth,,"['hear', 'yolanda', 'approach', 'pamperinggg', 'anea', 'nail', 'spa']",
,'398329550204973056',1383775340,heyyLissa,Nagsugod na'g paramdam si Yolanda. ,tl,9.2990403,123.29927932,,-32400,Alaska,,"['nagsugod', ""na'g"", 'paramdam', 'yolanda']",
,'398331229545967616',1383775740,fitzGB,Morning! #textgram #potd #yolanda'scoming #typhoonyolanda #tagsforlikes #followforfollow @ Woodward http://t.co/BEdKp6DfJr,en,9.31451684,123.30675414,"Warsaw, Poland",-25200,Arizona,,"['morning', 'textgram', 'potd', ""yolanda'scoming"", 'typhoonyolanda', 'tagsforlike', 'followforfollow', 'woodward']",
,'398333634907619328',1383776313,jessii_fruiit24,OmG ! Typhoon. --____--,en,10.6935772,122.5568385,in the middle of knowhere ,-28800,Pacific Time (US & Canada),,"['omg', 'typhoon']",
,'398334939206127616',1383776624,joelbontuyan,"For this typhoon, I'm looking for a wind-powered flashlight. Or, at least, one that goes hot when wet.",en,10.360624,123.95321631,Cebu City,32400,Irkutsk,,"['typhoon', 'look', 'wind', 'power', 'flashlight', 'hot', 'wet']",
,'398336262375211008',1383776940,monixcalleja,Ang ingay ni Yolanda naknampta hahaha,tl,13.64892205,123.19088545,Philippines,-32400,Alaska,,"['ang', 'ingay', 'yolanda', 'naknampta', 'hahaha']",
,'398337321289801728',1383777192,josselcorby,"hoping for a,safe trip going home#Bicol #YolandaPH",en,14.6213886,121.0561129,"Pili,Camarines sur",,,,"['hop', 'safe', 'trip', 'home#bicol', 'yolandaph']",
,'398340232640077824',1383777886,beelovesal,Pablo is scarier than Yolanda. Alhamdulillah for that.,id,8.5366007,124.5504602,Cagayan de Oro City,-28800,Pacific Time (US & Canada),,"['pablo', 'scary', 'yolanda', 'alhamdulillah']",
,'398342145838309377',1383778343,preciousbeybi,Mati mi na si Yolanda.,tl,13.76820048,122.97650898,"Naga City, Philippines",-28800,Pacific Time (US & Canada),,"['mati', 'yolanda']",
,'398343071613456384',1383778563,eli_camacho,Calm before the storm? #YolandaPH,en,14.54924,121.01183,"T: 14.544789,121.009589",28800,Singapore,,"['calm', 'storm', 'yolandaph']",
,'398344312393838592',1383778859,PinayTravelista,Got back in just before rain fell again. #Surigao #YolandaPH #travel #TravelMindanao (@ Le Chard Place) http://t.co/tnZT2p2cRx,en,9.76595929,125.48303616,Philippines,28800,Singapore,,"['get', 'rain', 'fall', 'surigao', 'yolandaph', 'travel', 'travelmindanao', 'chard', 'place']",
,'398346335746682880',1383779342,XBaldos,@airphilexpress. hi I want a confirmation if the flights from tac - manila Tomorrow will be re- schedule due to typhoon ??,en,14.56053506,121.01567131,,,,,"['want', 'confirmation', 'flight', 'tac', 'manila', 'tomorrow', 're-', 'schedule', 'typhoon']",
,'398347890122162176',1383779712,Palangzkie,I can now feel #YolandaPH . tugnaw grabeh!,tl,9.2278482,126.0272426,"Surigao, Philippines",-28800,Pacific Time (US & Canada),,"['feel', 'yolandaph', 'tugnaw', 'grabeh']",
,'398350359682228224',1383780301,1stLawOfALdwin,Super Haiyan!! Si Goku panapat sa bagyo. #WorstJokeEver,tl,10.7311553,122.5484538,Iloilo/Bacolod/LaCarlota,28800,Perth,,"['super', 'haiyan', 'goku', 'panapat', 'bagyo', 'worstjokeever']",
,'398351690660720641',1383780618,kaizokuekim,"PAGASA: Southern part of M.Manila will be the most affected by #YolandaPH specifically Las Pias, Muntinlupa, Paraaque &amp Pasay @Hebihimejc",en,15.05202181,120.69891951,pampanga,28800,Beijing,,"['pagasa', 'southern', 'm.manila', 'affect', 'yolandaph', 'specifically', 'las', 'pias', 'muntinlupa', 'paraaque', 'amp', 'pasay']",
,'398354485942030336',1383781285,_Ekorai,@PANDOYYY wag na daw panoorin ng 'witch' at magasikaso na sa darating na bagyo hahaha,tl,13.1523814,123.7117802,aegyo machine ,28800,Taipei,,"['wag', 'daw', 'panoorin', 'witch', 'magasikaso', 'darat', 'bagyo', 'hahaha']",
,'398356751503749120',1383781825,jocereisma,"Lord, iligtas mo po kami kay Yolanda habang pinaparusahan namin si Janet Napoles!",tl,14.578479,121.073821,"T: 14.578479,121.073821",28800,Hong Kong,,"['lord', 'iligtas', 'kami', 'kay', 'yolanda', 'habang', 'pinaparusahan', 'namin', 'janet', 'napoles']",
,'398358696222134273',1383782288,ribinstarr,Akala ko mas malakas sakin si #YolandaPH pero may mas lalakas pa pala si #Napoles. Argh! #SampalinNgGasul ! #WarningSakinYan !,tl,14.53643603,121.09873178,,,,,"['akala', 'mas', 'malakas', 'sakin', 'yolandaph', 'pero', 'mas', 'lalakas', 'pala', 'napoles', 'argh', 'sampalinnggasul', 'warningsakinyan']",
,'398360759840681984',1383782780,jun_lorenzo,#Hello #typhoon #YolandaPH !!! #NowWatching @GMA_BP @makipulido @MarkSalazarGMA7,en,14.44552,121.0152702,,,,,"['hello', 'typhoon', 'yolandaph', 'nowwatch']",
,'398362814324428800',1383783270,jaypeetorz,the update of typhoon... #yolanda @ philippines http://t.co/tP7MYnT0WS,en,10.29648184,123.90263136,ormoc city phil.,28800,Beijing,,"['update', 'typhoon', 'yolanda', 'philippine']",
,'398364641538998272',1383783706,lalalaMeh,Its raining so hard and the clouds are so dark. God spare us from the typhoon.,en,11.63844711,122.3313821,Nebula Galaxy ,28800,Beijing,,"['rain', 'hard', 'cloud', 'dark', 'god', 'spare', 'typhoon']",
,'398365592123478016',1383783933,EllenBolanos,Yolanda kasi yun,tr,14.0549076,121.1549917,BTNGS,28800,Singapore,,"['yolanda', 'kasi', 'yun']",
,'398367122692128768',1383784298,glowdezza17,Asan na si Yolanda?,tr,14.61119541,120.98861959,,28800,Beijing,,"['asan', 'yolanda']",
,'398369955789287424',1383784973,the_Jnin,anjan na sya.. #yolanda,id,13.9990736,121.9221741,The Black Pearl,-32400,Alaska,,"['anjan', 'sya', 'yolanda']",
,'398371619657105408',1383785370,DjQuinol,"#Napoles, humanda ka kay #YolandaPH! Pag hindi ka sumagot ng maayos sa susunod, babalikan ka niya. Tinext nya ako. HAHAHA",tl,9.3116267,123.3068019,Dumaguete City,28800,Beijing,,"['napoles', 'humanda', 'kay', 'yolandaph', 'pag', 'hindi', 'sumagot', 'maayos', 'susunod', 'babalikan', 'niya', 'tinext', 'nya', 'ako', 'hahaha']",
,'398373547547975680',1383785829,iamkayedanganan,@Miefer153: DownLoading Wattpad story. Anong maganda? Baka ma Bored Pag Nandyan na Si Yolanda. -___-,tl,14.59087556,121.06089337,Wanderlust ,28800,Hong Kong,,"['download', 'wattpad', 'story', 'anong', 'maganda', 'baka', 'bore', 'pag', 'nandyan', 'yolanda']",
,'398375284895793152',1383786244,antonlanario,Ng dahil kay #napoles nakalimutan ng mga tao na may bagyong nasa bansa..at mag throwback thursday #MayMaipostLang #tbt #throwback #yolandaph,tl,14.5850621,121.0616834,Philippines,28800,Hong Kong,,"['dahil', 'kay', 'napole', 'nakalimutan', 'mga', 'tao', 'bagyong', 'nasa', 'bansa', 'mag', 'throwback', 'thursday', 'maymaipostlang', 'tbt', 'throwback', 'yolandaph']",
,'398377092796006400',1383786675,BoyeeRosales44,#YolandaPH,pt,9.650193,123.8562492,Bohol.Philippines,-32400,Alaska,,['yolandaph'],
,'398378791166164992',1383787079,graciie901,"coz of Yolanda, we can rest. #thankyou ",en,10.30498028,123.89730533,"Cebu, Philippines",-28800,Pacific Time (US & Canada),,"['coz', 'yolanda', 'rest', 'thankyou']",
,'398379758171328513',1383787310,SurewinCerwin,Buti wala akong pasok bukas.. Napaka-lakas pala ng bagyo..,tl,14.6715409,121.0627933,"Quezon City, Philippines",28800,Hong Kong,,"['buti', 'wala', 'akong', 'pasok', 'bukas', 'napaka', 'lakas', 'pala', 'bagyo']",
,'398380754230452224',1383787548,privaterj04,Yan na oh! #yolanda,id,13.9336418,121.1452388,philippines,-32400,Alaska,,"['yan', 'yolanda']",
,'398381881676144640',1383787816,99deems,Super typhoon Haiyan (Yolanda) enters PHL http://t.co/VzefQkQdkK,tl,9.8499911,124.1435427,,-28800,Pacific Time (US & Canada),,"['super', 'typhoon', 'haiyan', 'yolanda', 'enter', 'phl']",
,'398382740237594624',1383788021,anajorimae,"dost_pagasa: Bagyong #YolandaPH, bahagyang lumakas at bumilis. #NewsTVLive"" -[] no way. Safeside tayo :-O",tl,14.7341758,120.9563447,meycauayan city bulacan,28800,Beijing,,"['dost_pagasa', 'bagyong', 'yolandaph', 'bahagyang', 'lumakas', 'bumilis', 'newstvlive', 'way', 'safeside', 'tayo', ':-o']",
,'398383910754594816',1383788300,ohmyshiiyey,"Eh kung bukas ang landfall ni Super Typhoon Yolanda, edi uulanin ang investiture bukas.",tl,13.79427,120.9967786,BATANGAS  SEOUL,28800,Hong Kong,,"['kung', 'bukas', 'ang', 'landfall', 'super', 'typhoon', 'yolanda', 'edi', 'uulanin', 'ang', 'investiture', 'bukas']",
,'398385028574740480',1383788567,karenkristie,Taking in this #view after work earlier before super #typhoon #Yolanda ruins it. #panorama http://t.co/T6RtXGPTsX,en,14.58576391,121.06010914,Philippines,28800,Singapore,,"['take', 'view', 'work', 'earlier', 'super', 'typhoon', 'yolanda', 'ruin', 'panorama']",
,'398385534877593600',1383788687,VinCalang,"View from the OR. So far so good. Thank you, Lord. Take care, Philippines.#YolandaPH @ Bacolod http://t.co/qRQpSksh9U",en,10.64797982,122.94995389,Cagayan de Oro City,28800,Hong Kong,,"['view', 'far', 'good', 'thank', 'lord', 'care', 'philippines.#yolandaph', 'bacolod']",
,'398386372777480192',1383788887,aizaseguerra,"Sa mga nasa daan ng bagyo, wag matigas ang ulo please. Safety first.",tl,14.23428451,121.36272535,Quezon City,,,,"['mga', 'nasa', 'daan', 'bagyo', 'wag', 'matigas', 'ang', 'ulo', 'safety']",
,'398386908147220481',1383789015,Avapots,"Nagdidilim-nagdidilim ang Kalangitan, Dumadating-dumadating na ang Ulan. #YOLANDA @ Ramos Residence http://t.co/BJGgicNYY9",tl,13.7932416,121.0921267,Philippines,-28800,Pacific Time (US & Canada),,"['nagdidilim', 'nagdidilim', 'ang', 'kalangitan', 'dumadating', 'dumadat', 'ang', 'ulan', 'yolanda', 'ramos', 'residence']",
,'398387787038064640',1383789224,belle_pascual,Hala.Signal #4 sa leyte.Prayers all the way. #YolandaPH,en,14.6735906,121.08171775,Philippines ,28800,Beijing,,"['hala', 'signal', 'leyte', 'prayer', 'way', 'yolandaph']",
,'398389227873783808',1383789568,Amirahbells,@frzxhm Ayaw ni yolanda ng happy gusto niya sad kaya dapat happy lol,tl,14.37155548,121.05535194,@denyzexxlianne's 5ever x,28800,Beijing,,"['ayaw', 'yolanda', 'happy', 'gusto', 'niya', 'sad', 'kaya', 'dapat', 'happy', 'lol']",
,'398389973906247681',1383789746,shenadal,food. #yolanda,id,8.5371204,124.7469537,"Cagayan De Oro, Philippines",-28800,Pacific Time (US & Canada),,"['food', 'yolanda']",
,'398390888402915328',1383789964,kaloix,Yesterday's #Sunset at #SmokefreeBuruanga.  It's all rain and clouds now. Aklan under SignalNo.2 but no YOLANDA yet http://t.co/EiMbvB9MuD,en,11.8510361,121.8893975,"Quezon City, Philippines",28800,Singapore,,"['yesterday', 'sunset', 'smokefreeburuanga', 'rain', 'cloud', 'aklan', 'signalno.2', 'yolanda']",
,'398391934445576192',1383790213,WANNABEEwithyou,"Sana nga RT ""@ANCALERTS: Typhoon Yolanda could leave PH Area of Responsibility as early Saturday night #YolandaPH""",en,14.61771,121.05225,Philippines,-32400,Alaska,,"['sana', 'nga', 'typhoon', 'yolanda', 'leave', 'area', 'responsibility', 'early', 'saturday', 'night', 'yolandaph']",
,'398392903577649152',1383790444,Super_Vinsoy,"Auntie Yolanda, kaw na ba yan? Be safe everyone! #YolandaPH @ Mandaue City http://t.co/RxJi67SbF0",en,10.32496653,123.9331792,"Cebu City, Philippines",28800,Singapore,,"['auntie', 'yolanda', 'kaw', 'yan', 'safe', 'yolandaph', 'mandaue', 'city']",
,'398393216682041344',1383790519,jarv_is21,Hala oi! Kusog na daw ang bagyong Yolanda! Be safe everyone and pray!  #YolandaPH,tl,14.55808743,121.00787361,Cair Paravel - NARNIA,28800,Hong Kong,,"['hala', 'kusog', 'daw', 'ang', 'bagyong', 'yolanda', 'safe', 'pray', 'yolandaph']",
,'398393649349656576',1383790622,aldwindumago,Oh no! Yolanda is finally here in Manila. Raining now. ,en,14.56065896,121.01993823,"Makati City, Philippines",28800,Singapore,,"['yolanda', 'finally', 'manila', 'rain']",
,'398394646952296448',1383790860,AnneBELAY,Si yolanda na ba yung ulan na yun? Sana hanggang ganyan ka nlang -.-,tl,14.67509947,121.12118544,Philippines,3600,Amsterdam,,"['yolanda', 'yung', 'ulan', 'yun', 'sana', 'hanggang', 'ganyan', 'nlang']",
,'398395694181912576',1383791109,kealomigo,So like tnan nga tawo ga ready na sng mga supplies pra sa bagyo. We will survive.,tl,11.42921783,122.92074393,,,,,"['like', 'tnan', 'nga', 'tawo', 'ready', 'sng', 'mga', 'supply', 'pra', 'bagyo', 'survive']",
,'398396178036826112',1383791225,ThisGuyMarc,Mas madalas pa magka-bagyo kesa mag ka lovelife ako. Pta,tl,14.5423738,121.003938,"Manila, Philippines",-28800,Pacific Time (US & Canada),,"['mas', 'madala', 'magka', 'bagyo', 'kesa', 'mag', 'lovelife', 'ako', 'pta']",
,'398396558766395392',1383791316,allaboutkyky,Bring it on Yolanda. ,en,11.7044077,122.3802698,somewhere in your heart,,,,"['bring', 'yolanda']",
,'398397158514106369',1383791459,MasterJericho," Start na ng ulan!. Sana walang buhay na masawi, walang bahay na masira and walang baha. #DasalDasalDinAllTheTime #YolandaPH",tl,14.57010644,121.00372002,"iPhone: 14.566768,121.002014",-32400,Alaska,,"['start', 'ulan!.', 'sana', 'walang', 'buhay', 'masawi', 'walang', 'bahay', 'masira', 'walang', 'baha', 'dasaldasaldinallthetime', 'yolandaph']",
,'398397488362557440',1383791537,gwennysiann,Pag ma stranded ka nga nman mg bagyo... Malas nman oh!!!,tl,10.24980723,123.80381666,"Seoul, South Korea",28800,Singapore,,"['pag', 'strand', 'nga', 'nman', 'bagyo', 'malas', 'nman']",
,'398398110847602688',1383791686,itsAlyzzaG,Keep safe guys. Sana hindi maging grabe yung epekto ng bagyo. #pray,tl,14.6056108,121.0186468,"Manila,Philippines",0,London,,"['safe', 'guy', 'sana', 'hindi', 'mag', 'grabe', 'yung', 'epekto', 'bagyo', 'pray']",
